OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.5852,-0.0211,22.83,66.68,2
0.5666,-0.0186,22.78,66.68,2
0.5759,0.0093,22.81,66.67,2
0.5771,0.0012,22.83,66.67,2
0.573,-0.0041,22.86,66.66,2
0.5764,0.0034,22.77,66.66,2
0.6253,0.0489,22.83,66.66,2
0.6728,0.0475,22.9,66.66,2
0.6199,-0.053,22.94,66.65,2
0.587,-0.0328,22.88,66.65,2
0.6014,0.0143,22.9,66.65,2
0.6232,0.0218,22.93,66.65,2
0.6289,0.0058,22.91,66.64,2
0.6256,-0.0033,22.88,66.64,2
0.5968,-0.0289,22.89,66.64,2
0.5656,-0.0311,22.8,66.63,2
0.5846,0.0189,22.7,66.63,2
0.5954,0.0108,22.69,66.63,2
0.6324,0.037,22.72,66.63,2
0.6632,0.0308,22.74,66.63,2
0.6689,0.0057,22.68,66.63,2
0.6429,-0.026,22.65,66.63,2
0.5992,-0.0437,22.72,66.63,2
0.5873,-0.0118,22.71,66.62,2
0.5477,-0.0396,22.73,66.62,2
0.5727,0.025,22.7,66.61,2
0.5765,0.0038,22.69,66.61,2
0.6033,0.0269,22.78,66.61,2
0.6414,0.0381,22.83,66.61,2
0.6388,-0.0027,22.86,66.61,2
0.6585,0.0197,22.92,66.61,2
0.6089,-0.0496,22.92,66.61,2
0.6342,0.0253,22.95,66.61,2
0.6575,0.0234,22.91,66.61,2
0.6857,0.0281,22.92,66.61,2
0.6671,-0.0185,22.87,66.61,2
0.6516,-0.0155,22.87,66.61,2
0.6358,-0.0159,22.91,66.61,2
0.6628,0.027,22.85,66.61,2
0.6817,0.019,22.89,66.61,2
0.7055,0.0237,22.85,66.62,2
0.6883,-0.0171,22.87,66.62,2
0.6918,0.0035,22.76,66.62,2
0.7137,0.0219,22.72,66.62,2
0.71,-0.0037,22.71,66.63,2
0.7022,-0.0078,22.75,66.63,2
0.695,-0.0072,22.75,66.63,2
0.7087,0.0138,22.8,66.63,2
0.6586,-0.0501,22.8,66.63,2
0.6455,-0.0131,22.82,66.63,2
0.6564,0.0109,22.79,66.63,2
0.6894,0.033,22.82,66.64,2
0.676,-0.0134,22.78,66.64,2
0.6897,0.0137,22.92,66.64,2
0.6894,-0.0002,22.98,66.64,2
0.7098,0.0203,23.07,66.64,2
0.7387,0.029,23.04,66.65,2
0.7275,-0.0113,23.05,66.65,2
0.723,-0.0045,23.11,66.65,2
0.6728,-0.0502,23.01,66.65,2
0.6937,0.0209,23.0,66.66,2
0.7123,0.0187,22.97,66.66,2
0.6865,-0.0258,23.06,66.66,2
0.6483,-0.0382,23.07,66.66,2
0.6713,0.023,23.0,66.66,2
0.7199,0.0486,22.94,66.66,2
0.6655,-0.0544,22.96,66.66,2
0.6495,-0.0159,22.94,66.66,2
0.6567,0.0072,22.88,66.66,2
0.6473,-0.0095,22.96,66.66,2
0.6283,-0.019,22.91,66.66,2
0.6363,0.008,22.9,66.66,2
0.6653,0.0291,22.92,66.66,2
0.6346,-0.0307,22.91,66.66,2
0.6228,-0.0118,22.95,66.65,2
0.6376,0.0148,23.02,66.65,2
0.6285,-0.0091,23.02,66.65,2
0.6574,0.029,22.99,66.65,2
0.6144,-0.043,22.97,66.65,2
0.6068,-0.0076,22.92,66.65,2
0.6372,0.0303,22.88,66.64,2
0.6182,-0.0189,22.82,66.64,2
0.6103,-0.0079,22.79,66.64,2
0.6366,0.0263,22.83,66.64,2
0.6505,0.0139,22.81,66.64,2
0.6202,-0.0303,22.75,66.64,2
0.6104,-0.0098,22.81,66.64,2
0.5854,-0.025,22.86,66.63,2
0.5806,-0.0048,22.89,66.63,2
0.6209,0.0403,22.82,66.63,2
0.5795,-0.0414,22.83,66.62,2
0.5389,-0.0406,22.86,66.62,2
0.5049,-0.034,22.77,66.61,2
0.4847,-0.0203,22.8,66.6,2
0.5238,0.0392,22.78,66.6,2
0.5321,0.0083,22.7,66.59,2
0.5102,-0.0219,22.73,66.59,2
0.5347,0.0245,22.74,66.58,2
0.5785,0.0437,22.72,66.58,2
0.6058,0.0273,22.67,66.58,2
0.6095,0.0037,22.7,66.58,2
0.5882,-0.0213,22.73,66.57,2
0.6162,0.028,22.67,66.57,2
0.5887,-0.0275,22.63,66.57,2
0.5838,-0.0049,22.56,66.57,2
0.5753,-0.0086,22.58,66.57,2
0.5363,-0.039,22.65,66.56,2
0.5481,0.0118,22.68,66.56,2
0.5882,0.0401,22.69,66.56,2
0.6071,0.0189,22.63,66.55,2
0.6142,0.0072,22.58,66.55,2
0.6077,-0.0065,22.72,66.55,2
0.6082,0.0004,22.68,66.55,2
0.5961,-0.0121,22.7,66.55,2
0.5642,-0.0319,22.74,66.55,2
0.5622,-0.002,22.71,66.55,2
0.5747,0.0125,22.62,66.54,2
0.591,0.0163,22.54,66.54,2
0.6033,0.0123,22.56,66.54,2
0.5691,-0.0341,22.61,66.54,2
0.4085,-0.1606,22.87,66.57,1
0.4762,0.0677,23.23,66.6,1
0.4864,0.0102,23.15,66.59,2
0.4825,-0.004,23.05,66.59,2
0.4894,0.0069,23.01,66.58,2
0.5163,0.0269,23.07,66.57,2
0.3657,-0.1506,23.3,66.6,1
0.4386,0.0729,23.45,66.63,1
0.4911,0.0525,23.34,66.62,2
0.531,0.0399,23.15,66.62,2
0.5349,0.0039,23.15,66.61,2
0.5472,0.0124,23.12,66.61,2
0.5014,-0.0459,23.06,66.6,2
0.4826,-0.0188,23.0,66.59,2
0.4915,0.009,22.91,66.58,2
0.3436,-0.1479,23.2,66.61,1
0.3667,0.0231,23.37,66.64,1
0.425,0.0583,23.61,66.66,1
0.4978,0.0728,23.47,66.66,2
0.5023,0.0045,23.4,66.65,2
0.5509,0.0486,23.26,66.64,2
0.5987,0.0478,23.28,66.64,2
0.5797,-0.019,23.19,66.64,2
0.6204,0.0406,23.1,66.63,2
0.581,-0.0393,23.11,66.63,2
0.5687,-0.0124,23.14,66.63,2
0.5737,0.0051,23.04,66.62,2
0.5913,0.0176,23.1,66.62,2
0.5561,-0.0351,23.02,66.61,2
0.566,0.0098,23.02,66.61,2
0.5614,-0.0045,23.08,66.61,2
0.5412,-0.0203,23.1,66.6,2
0.543,0.0019,23.01,66.6,2
0.5571,0.014,23.05,66.59,2
0.5907,0.0336,22.91,66.59,2
0.6273,0.0366,22.84,66.59,2
0.6385,0.0112,22.85,66.59,2
0.6473,0.0089,22.85,66.59,2
0.6416,-0.0058,22.87,66.59,2
0.6198,-0.0218,22.79,66.59,2
0.6174,-0.0024,22.79,66.59,2
0.6046,-0.0128,22.67,66.59,2
0.5645,-0.0401,22.65,66.58,2
0.5547,-0.0098,22.63,66.58,2
0.546,-0.0086,22.62,66.58,2
0.5473,0.0013,22.61,66.57,2
0.5519,0.0046,22.58,66.57,2
0.5554,0.0035,22.63,66.56,2
0.5804,0.025,22.69,66.56,2
0.4164,-0.164,22.95,66.59,1
0.479,0.0626,23.14,66.62,1
0.5289,0.05,23.06,66.62,2
0.5791,0.0502,22.99,66.61,2
0.6061,0.027,22.94,66.61,2
0.5914,-0.0147,22.92,66.61,2
0.6226,0.0312,22.92,66.61,2
0.6359,0.0133,22.9,66.61,2
0.6157,-0.0201,22.81,66.61,2
0.6136,-0.0022,22.73,66.61,2
0.5754,-0.0381,22.76,66.6,2
0.5256,-0.0499,22.76,66.6,2
0.506,-0.0196,22.73,66.59,2
0.5487,0.0427,22.69,66.58,2
0.5672,0.0185,22.62,66.58,2
0.5661,-0.001,22.65,66.58,2
0.5679,0.0017,22.66,66.58,2
0.4062,-0.1616,22.91,66.6,1
0.4557,0.0495,23.11,66.63,1
0.4707,0.015,23.06,66.63,2
0.5067,0.036,23.03,66.62,2
0.4888,-0.0179,22.99,66.61,2
0.467,-0.0218,22.97,66.6,2
0.4943,0.0273,22.89,66.59,2
0.4829,-0.0114,22.79,66.59,2
0.4933,0.0104,22.76,66.58,2
0.5048,0.0115,22.71,66.57,2
0.5116,0.0067,22.72,66.57,2
0.5249,0.0133,22.58,66.56,2
0.527,0.0022,22.58,66.56,2
0.5138,-0.0132,22.59,66.55,2
0.5289,0.0151,22.56,66.55,2
0.5558,0.0269,22.63,66.54,2
0.5134,-0.0424,22.52,66.54,2
0.5043,-0.0091,22.57,66.53,2
0.354,-0.1503,22.87,66.56,1
0.4128,0.0587,23.05,66.59,1
0.4185,0.0058,23.26,66.62,1
0.4426,0.0241,23.51,66.65,1
0.4477,0.005,23.69,66.68,1
0.4759,0.0283,23.63,66.67,2
0.4689,-0.007,23.53,66.66,2
0.4808,0.0119,23.41,66.65,2
0.4733,-0.0075,23.37,66.64,2
0.4576,-0.0157,23.37,66.63,2
0.4705,0.0129,23.17,66.62,2
0.5058,0.0353,23.12,66.61,2
0.5269,0.0212,23.12,66.61,2
0.5094,-0.0175,23.2,66.6,2
0.5161,0.0067,23.13,66.59,2
0.5265,0.0104,23.03,66.59,2
0.3743,-0.1522,23.22,66.62,1
0.3862,0.0119,23.41,66.64,1
0.2746,-0.1116,23.76,66.69,0
0.3442,0.0696,24.07,66.75,0
0.3747,0.0305,24.24,66.77,1
0.4135,0.0388,24.31,66.8,1
0.4471,0.0336,24.5,66.82,1
0.5037,0.0566,24.35,66.81,2
0.5174,0.0137,24.07,66.8,2
0.4989,-0.0185,23.88,66.79,2
0.5306,0.0317,23.75,66.78,2
0.5615,0.0309,23.56,66.77,2
0.559,-0.0024,23.45,66.77,2
0.5132,-0.0458,23.31,66.76,2
0.4862,-0.027,23.18,66.75,2
0.4752,-0.011,23.12,66.73,2
0.4762,0.001,23.11,66.72,2
0.4511,-0.0251,23.04,66.71,2
0.3119,-0.1393,23.21,66.73,1
0.3543,0.0425,23.46,66.76,1
0.3898,0.0354,23.71,66.78,1
0.2693,-0.1205,24.1,66.83,0
0.3032,0.0339,24.46,66.88,0
0.2075,-0.0957,24.76,66.92,0
0.2892,0.0817,24.9,66.94,1
0.3567,0.0675,24.91,66.95,1
0.3962,0.0395,24.98,66.98,1
0.4274,0.0312,24.99,67.0,1
0.2908,-0.1366,25.01,67.01,1
0.3672,0.0764,25.03,67.03,1
0.4094,0.0422,25.15,67.05,1
0.2808,-0.1286,25.17,67.06,1
0.3359,0.0552,25.18,67.08,1
0.4306,0.0947,25.31,67.1,1
0.2972,-0.1334,25.31,67.11,1
0.3283,0.0311,25.32,67.13,1
0.2233,-0.1051,25.58,67.16,0
0.1603,-0.063,25.81,67.2,0
0.2553,0.095,26.02,67.24,0
0.3255,0.0702,25.97,67.25,1
0.3564,0.0308,26.02,67.26,1
0.3625,0.0062,25.89,67.27,1
0.3763,0.0138,25.93,67.29,1
0.4075,0.0312,25.92,67.3,1
0.3917,-0.0158,25.96,67.32,1
0.3935,0.0018,25.96,67.33,1
0.4074,0.0139,25.96,67.34,1
0.4085,0.0011,25.95,67.36,1
0.4156,0.0071,25.96,67.37,1
0.4348,0.0192,25.98,67.39,1
0.2968,-0.138,25.94,67.39,1
0.373,0.0762,25.88,67.4,1
0.4417,0.0687,25.88,67.42,1
0.4464,0.0048,25.85,67.43,1
0.4508,0.0044,25.58,67.4,2
0.4558,0.005,25.27,67.38,2
0.3148,-0.141,25.23,67.39,1
0.3681,0.0533,25.27,67.4,1
0.3738,0.0057,25.33,67.41,1
0.399,0.0252,25.36,67.42,1
0.2699,-0.1291,25.59,67.46,0
0.1941,-0.0758,25.88,67.49,0
0.2768,0.0828,26.14,67.52,0
0.3374,0.0605,26.03,67.53,1
0.3698,0.0324,26.02,67.54,1
0.4033,0.0336,26.09,67.54,1
0.2721,-0.1312,26.24,67.58,0
0.3151,0.0429,26.47,67.61,0
0.3352,0.0202,26.49,67.62,1
0.3559,0.0207,26.35,67.62,1
0.3692,0.0133,26.37,67.63,1
0.3829,0.0137,26.26,67.63,1
0.3945,0.0116,26.27,67.64,1
0.3859,-0.0086,26.25,67.65,1
0.3715,-0.0144,26.11,67.65,1
0.2456,-0.1259,26.35,67.68,0
0.1741,-0.0716,26.54,67.71,0
0.296,0.122,26.4,67.71,1
0.3312,0.0351,26.3,67.71,1
0.2225,-0.1087,26.52,67.74,0
0.2843,0.0618,26.69,67.77,0
0.3271,0.0428,26.64,67.77,1
0.3613,0.0343,26.56,67.77,1
0.357,-0.0043,26.5,67.77,1
0.349,-0.008,26.41,67.78,1
0.3419,-0.0071,26.48,67.78,1
0.3621,0.0202,26.45,67.78,1
0.3756,0.0135,26.37,67.78,1
0.4038,0.0282,26.2,67.79,1
0.4064,0.0026,26.25,67.79,1
0.4145,0.0081,26.25,67.8,1
0.4303,0.0158,26.22,67.8,1
0.4517,0.0214,25.95,67.77,2
0.4304,-0.0213,25.66,67.73,2
0.4453,0.0149,25.67,67.74,1
0.4425,-0.0028,25.7,67.75,1
0.4516,0.0091,25.49,67.72,2
0.4447,-0.0069,25.13,67.69,2
0.4433,-0.0014,25.25,67.69,1
0.4764,0.0331,25.32,67.7,1
0.4602,-0.0162,25.09,67.67,2
0.4491,-0.0111,24.79,67.64,2
0.4737,0.0246,24.5,67.61,2
0.4829,0.0092,24.25,67.58,2
0.4754,-0.0075,24.06,67.56,2
0.4574,-0.018,23.95,67.53,2
0.4451,-0.0123,24.09,67.54,1
0.4588,0.0137,24.2,67.55,1
0.4623,0.0035,24.06,67.52,2
0.4417,-0.0206,23.9,67.5,2
0.4529,0.0112,23.69,67.47,2
0.4408,-0.0121,23.89,67.48,1
0.4305,-0.0103,24.1,67.49,1
0.2964,-0.1341,24.15,67.5,1
0.3329,0.0365,24.22,67.5,1
0.3404,0.0075,24.38,67.51,1
0.229,-0.1114,24.78,67.54,0
0.1652,-0.0638,25.14,67.57,0
0.1265,-0.0387,25.35,67.59,0
0.2163,0.0898,25.54,67.62,0
0.2995,0.0832,25.56,67.63,1
0.1988,-0.1007,25.51,67.62,1
0.1409,-0.0579,25.79,67.65,0
0.2158,0.0749,26.07,67.68,0
0.141,-0.0748,26.27,67.7,0
0.2087,0.0677,26.5,67.73,0
0.2663,0.0576,26.73,67.75,0
0.3421,0.0758,26.6,67.76,1
0.3476,0.0054,26.52,67.76,1
0.3355,-0.0121,26.45,67.76,1
0.3369,0.0014,26.45,67.76,1
0.2159,-0.121,26.59,67.79,0
0.2707,0.0548,26.75,67.82,0
0.3018,0.0311,26.72,67.81,1
0.194,-0.1078,26.68,67.81,1
0.2435,0.0495,26.85,67.83,0
0.2778,0.0344,27.01,67.86,0
0.2923,0.0145,26.92,67.86,1
0.1825,-0.1098,26.8,67.85,1
0.2497,0.0671,26.92,67.88,0
0.2812,0.0315,27.03,67.9,0
0.3049,0.0237,26.97,67.9,1
0.1916,-0.1133,26.86,67.89,1
0.2585,0.067,26.98,67.92,0
0.3133,0.0547,27.18,67.94,0
0.2043,-0.109,27.33,67.97,0
0.2525,0.0482,27.43,67.99,0
0.1636,-0.0889,27.55,68.01,0
0.2535,0.0899,27.63,68.03,0
0.3068,0.0533,27.5,68.02,1
0.201,-0.1058,27.31,68.01,1
0.2535,0.0525,27.44,68.04,0
0.165,-0.0885,27.55,68.05,0
0.23,0.065,27.67,68.07,0
0.1473,-0.0828,27.7,68.09,0
0.256,0.1087,27.73,68.11,0
0.299,0.043,27.58,68.1,1
0.1945,-0.1044,27.34,68.09,1
0.1355,-0.059,27.38,68.11,0
0.2178,0.0823,27.42,68.13,0
0.2846,0.0668,27.35,68.12,1
0.3381,0.0535,27.17,68.11,1
0.361,0.023,27.07,68.11,1
0.2396,-0.1214,27.24,68.13,0
0.2803,0.0406,27.37,68.15,0
0.3166,0.0363,27.17,68.14,1
0.2089,-0.1077,27.02,68.13,1
0.288,0.0791,26.91,68.12,1
0.3559,0.0679,26.76,68.12,1
0.38,0.0241,26.72,68.11,1
0.2557,-0.1243,26.97,68.13,0
0.3134,0.0577,27.25,68.16,0
0.3755,0.062,27.21,68.15,1
0.2554,-0.1201,27.05,68.14,1
0.3046,0.0492,26.92,68.13,1
0.3594,0.0548,26.82,68.13,1
0.2424,-0.117,26.96,68.15,0
0.1739,-0.0685,27.1,68.16,0
0.1315,-0.0425,27.17,68.18,0
0.2359,0.1044,27.31,68.2,0
0.1597,-0.0762,27.37,68.21,0
0.2299,0.0702,27.51,68.23,0
0.149,-0.0809,27.67,68.24,0
0.2381,0.0891,27.76,68.26,0
0.1537,-0.0844,27.75,68.27,0
0.1056,-0.048,27.87,68.28,0
0.0768,-0.0288,27.86,68.29,0
0.0585,-0.0183,27.92,68.3,0
0.1861,0.1276,28.03,68.31,0
0.255,0.0689,28.11,68.33,0
0.1627,-0.0923,28.15,68.34,0
0.1112,-0.0515,28.26,68.35,0
0.216,0.1048,28.3,68.36,0
0.311,0.095,28.08,68.35,1
0.3597,0.0487,27.88,68.34,1
0.2373,-0.1224,27.94,68.35,0
0.1659,-0.0713,28.1,68.37,0
0.2471,0.0811,28.16,68.38,0
0.1634,-0.0836,28.22,68.39,0
0.2271,0.0637,28.43,68.4,0
0.1445,-0.0826,28.52,68.41,0
0.0979,-0.0467,28.5,68.42,0
0.1876,0.0898,28.5,68.43,0
0.2629,0.0753,28.51,68.45,0
0.2932,0.0303,28.28,68.43,1
0.1834,-0.1098,28.0,68.41,1
0.1222,-0.0612,27.96,68.42,0
0.2289,0.1067,28.02,68.43,0
0.1483,-0.0806,28.08,68.44,0
0.2295,0.0812,28.22,68.45,0
0.2684,0.0389,28.19,68.47,0
0.167,-0.1014,28.24,68.48,0
0.243,0.076,28.26,68.49,0
0.1535,-0.0895,28.3,68.5,0
0.223,0.0695,28.36,68.51,0
0.2848,0.0619,28.13,68.49,1
0.3193,0.0344,27.88,68.48,1
0.2046,-0.1147,27.91,68.49,0
0.1399,-0.0646,27.9,68.5,0
0.2441,0.1042,27.95,68.51,0
0.1615,-0.0826,27.95,68.52,0
0.1136,-0.0479,28.03,68.52,0
0.1991,0.0856,28.11,68.53,0
0.2606,0.0614,28.23,68.54,0
0.2992,0.0387,28.03,68.53,1
0.3164,0.0172,27.85,68.51,1
0.201,-0.1154,27.98,68.52,0
0.2542,0.0532,28.07,68.54,0
0.3071,0.0529,27.94,68.52,1
0.3383,0.0312,27.73,68.51,1
0.3591,0.0208,27.61,68.49,1
0.2386,-0.1205,27.69,68.51,0
0.1702,-0.0683,27.75,68.52,0
0.1292,-0.041,27.91,68.52,0
0.1029,-0.0263,27.92,68.53,0
0.1948,0.0919,27.96,68.54,0
0.2579,0.063,28.09,68.55,0
0.1667,-0.0912,28.11,68.55,0
0.266,0.0994,28.21,68.57,0
0.3255,0.0595,28.0,68.55,1
0.3317,0.0062,27.79,68.54,1
0.2168,-0.1149,27.86,68.55,0
0.1519,-0.0649,28.0,68.55,0
0.1132,-0.0387,28.12,68.56,0
0.0886,-0.0246,28.2,68.56,0
0.1918,0.1033,28.26,68.57,0
0.2361,0.0443,28.36,68.58,0
0.1474,-0.0887,28.38,68.59,0
0.2065,0.059,28.38,68.6,0
0.2877,0.0813,28.13,68.58,1
0.3071,0.0194,28.08,68.56,1
0.3376,0.0305,27.92,68.55,1
0.337,-0.0006,27.72,68.53,1
0.2166,-0.1204,27.74,68.54,0
0.1491,-0.0675,27.82,68.55,0
0.2293,0.0802,27.92,68.56,0
0.1503,-0.079,27.97,68.57,0
0.1054,-0.0449,27.98,68.57,0
0.0784,-0.027,28.0,68.57,0
0.0612,-0.0173,28.01,68.57,0
0.0494,-0.0118,28.06,68.58,0
0.0408,-0.0085,28.09,68.58,0
0.1469,0.106,28.16,68.58,0
0.2431,0.0962,28.2,68.59,0
0.1515,-0.0915,28.29,68.6,0
0.1007,-0.0509,28.36,68.6,0
0.071,-0.0296,28.37,68.6,0
0.1603,0.0893,28.34,68.61,0
0.0969,-0.0634,28.33,68.61,0
0.0624,-0.0345,28.26,68.61,0
0.0429,-0.0195,28.34,68.61,0
0.0313,-0.0116,28.36,68.61,0
0.1339,0.1026,28.41,68.62,0
0.077,-0.057,28.37,68.62,0
0.0468,-0.0301,28.41,68.62,0
0.0304,-0.0164,28.41,68.62,0
0.0211,-0.0093,28.39,68.62,0
0.0155,-0.0056,28.38,68.61,0
0.1669,0.1514,28.4,68.62,0
0.1035,-0.0634,28.44,68.62,0
0.2105,0.107,28.37,68.63,0
0.1311,-0.0793,28.37,68.63,0
0.0864,-0.0447,28.37,68.64,0
0.06,-0.0264,28.41,68.64,0
0.0436,-0.0164,28.49,68.64,0
0.1428,0.0992,28.56,68.64,0
0.0833,-0.0595,28.66,68.64,0
0.0512,-0.032,28.54,68.64,0
0.0334,-0.0179,28.58,68.64,0
0.0229,-0.0104,28.59,68.64,0
0.1315,0.1086,28.67,68.64,0
0.0744,-0.0572,28.66,68.64,0
0.1541,0.0797,28.75,68.65,0
0.0857,-0.0685,28.83,68.65,0
0.0498,-0.0359,28.8,68.65,0
0.0305,-0.0193,28.77,68.65,0
0.0197,-0.0107,28.74,68.65,0
0.116,0.0963,28.72,68.65,0
0.1797,0.0637,28.8,68.65,0
0.23,0.0502,28.83,68.66,0
0.1342,-0.0957,28.82,68.67,0
0.0837,-0.0505,28.85,68.67,0
0.1613,0.0775,28.92,68.67,0
0.2264,0.0651,28.93,68.68,0
0.135,-0.0914,28.94,68.68,0
0.0858,-0.0492,28.85,68.68,0
0.1658,0.08,28.85,68.69,0
0.0982,-0.0676,28.75,68.69,0
0.062,-0.0362,28.69,68.69,0
0.0419,-0.0201,28.65,68.69,0
0.1852,0.1433,28.68,68.69,0
0.1169,-0.0682,28.71,68.69,0
0.0783,-0.0386,28.66,68.69,0
0.0555,-0.0229,28.67,68.69,0
0.1511,0.0956,28.7,68.7,0
0.2206,0.0695,28.61,68.7,0
0.2888,0.0683,28.41,68.68,1
0.3239,0.0351,28.23,68.67,1
0.207,-0.1169,28.28,68.67,0
0.1412,-0.0657,28.32,68.68,0
0.1024,-0.0389,28.35,68.68,0
0.078,-0.0244,28.3,68.68,0
0.1692,0.0912,28.36,68.68,0
0.1062,-0.063,28.42,68.69,0
0.0714,-0.0348,28.48,68.69,0
0.0512,-0.0201,28.43,68.68,0
0.1489,0.0977,28.52,68.69,0
0.0888,-0.0601,28.56,68.69,0
0.0566,-0.0322,28.52,68.69,0
0.1536,0.0971,28.49,68.69,0
0.0901,-0.0635,28.51,68.69,0
0.0562,-0.0339,28.51,68.69,0
0.0374,-0.0187,28.54,68.69,0
0.0266,-0.0108,28.54,68.69,0
0.02,-0.0066,28.56,68.68,0
0.1606,0.1407,28.54,68.69,0
0.0986,-0.062,28.54,68.69,0
0.2017,0.1031,28.42,68.7,0
0.1243,-0.0774,28.42,68.7,0
0.1886,0.0643,28.44,68.7,0
0.1119,-0.0767,28.48,68.71,0
0.1752,0.0633,28.52,68.71,0
0.2284,0.0533,28.5,68.72,0
0.1337,-0.0948,28.51,68.72,0
0.1927,0.0591,28.64,68.73,0
0.2332,0.0405,28.68,68.73,0
0.2693,0.0361,28.75,68.74,0
0.162,-0.1073,28.7,68.74,0
0.1037,-0.0583,28.69,68.74,0
0.0708,-0.0329,28.72,68.74,0
0.0513,-0.0195,28.68,68.74,0
0.149,0.0977,28.66,68.74,0
0.0887,-0.0603,28.66,68.74,0
0.0562,-0.0325,28.67,68.74,0
0.1481,0.0918,28.71,68.74,0
0.0854,-0.0627,28.7,68.74,0
0.0522,-0.0332,28.81,68.74,0
0.034,-0.0182,28.73,68.74,0
0.0236,-0.0104,28.63,68.73,0
0.1249,0.1013,28.69,68.74,0
0.0694,-0.0555,28.63,68.73,0
0.158,0.0886,28.65,68.74,0
0.0891,-0.0689,28.66,68.74,0
0.1678,0.0787,28.64,68.74,0
0.0951,-0.0726,28.67,68.74,0
0.0567,-0.0384,28.68,68.74,0
0.1408,0.0841,28.68,68.74,0
0.078,-0.0628,28.7,68.74,0
0.0451,-0.0328,28.61,68.74,0
0.0276,-0.0176,28.65,68.73,0
0.1454,0.1178,28.62,68.74,0
0.2004,0.055,28.67,68.74,0
0.2561,0.0557,28.73,68.75,0
0.1535,-0.1026,28.83,68.75,0
0.2252,0.0718,28.85,68.76,0
0.1383,-0.087,28.83,68.76,0
0.0902,-0.0481,28.8,68.76,0
0.0624,-0.0278,28.78,68.76,0
0.158,0.0956,28.85,68.76,0
0.0946,-0.0634,28.9,68.76,0
0.0601,-0.0345,28.84,68.76,0
0.0406,-0.0195,28.81,68.75,0
0.139,0.0984,28.75,68.76,0
0.2208,0.0818,28.73,68.76,0
0.1315,-0.0893,28.79,68.76,0
0.083,-0.0485,28.78,68.76,0
0.0556,-0.0274,28.89,68.76,0
0.1568,0.1013,28.89,68.76,0
0.208,0.0512,28.91,68.77,0
0.2971,0.089,28.69,68.75,1
0.186,-0.111,28.5,68.72,1
0.1237,-0.0624,28.41,68.72,0
0.1919,0.0683,28.46,68.73,0
0.2486,0.0566,28.53,68.74,0
0.2682,0.0197,28.56,68.75,0
0.1625,-0.1057,28.56,68.75,0
0.2348,0.0723,28.57,68.76,0
0.2983,0.0635,28.29,68.74,1
0.3864,0.0881,28.21,68.72,1
0.4091,0.0227,28.05,68.71,1
0.3948,-0.0143,27.9,68.69,1
0.2614,-0.1335,28.03,68.7,0
0.2961,0.0348,28.15,68.71,0
0.3289,0.0328,27.92,68.69,1
0.2144,-0.1146,27.7,68.67,1
0.1485,-0.0658,27.76,68.67,0
0.2161,0.0676,27.85,68.68,0
0.139,-0.0772,27.87,68.69,0
0.0953,-0.0437,28.0,68.69,0
0.2167,0.1214,28.11,68.69,0
0.2763,0.0596,28.19,68.7,0
0.287,0.0107,28.08,68.68,1
0.3075,0.0206,27.87,68.67,1
0.331,0.0235,27.8,68.65,1
0.2108,-0.1202,27.91,68.66,0
0.1435,-0.0674,28.04,68.66,0
0.2138,0.0703,28.15,68.67,0
0.1369,-0.0768,28.24,68.67,0
0.0938,-0.0431,28.27,68.67,0
0.1933,0.0995,28.35,68.68,0
0.1224,-0.071,28.48,68.68,0
0.0827,-0.0397,28.42,68.68,0
0.1794,0.0967,28.57,68.69,0
0.1109,-0.0685,28.52,68.69,0
0.1881,0.0772,28.6,68.69,0
0.1133,-0.0748,28.63,68.7,0
0.0726,-0.0407,28.64,68.7,0
0.1521,0.0795,28.67,68.7,0
0.2243,0.0722,28.56,68.71,0
0.1331,-0.0912,28.52,68.71,0
0.2162,0.0831,28.55,68.72,0
0.2667,0.0505,28.54,68.73,0
0.3062,0.0395,28.24,68.71,1
0.3342,0.0279,28.06,68.69,1
0.3163,-0.0178,27.92,68.67,1
0.3358,0.0195,27.76,68.65,1
0.2129,-0.1229,27.83,68.66,0
0.2615,0.0485,27.92,68.67,0
0.1673,-0.0942,28.0,68.68,0
0.2491,0.0818,28.1,68.69,0
0.3255,0.0764,27.89,68.67,1
0.215,-0.1105,27.63,68.65,1
0.2639,0.0489,27.68,68.66,0
0.1726,-0.0912,27.78,68.66,0
0.2331,0.0604,27.84,68.67,0
0.2809,0.0478,27.71,68.65,1
0.1786,-0.1023,27.5,68.63,1
0.1215,-0.0571,27.58,68.63,0
0.088,-0.0335,27.67,68.63,0
0.2322,0.1442,27.8,68.64,0
0.2849,0.0526,27.64,68.62,1
0.3158,0.0309,27.56,68.61,1
0.3171,0.0014,27.43,68.59,1
0.2031,-0.114,27.58,68.6,0
0.2671,0.064,27.65,68.61,0
0.3194,0.0524,27.46,68.59,1
0.2101,-0.1093,27.28,68.57,1
0.148,-0.0621,27.38,68.58,0
0.2333,0.0853,27.44,68.59,0
0.155,-0.0783,27.56,68.59,0
0.1101,-0.0449,27.69,68.6,0
0.0829,-0.0272,27.77,68.6,0
0.0653,-0.0176,27.8,68.6,0
0.1581,0.0928,27.8,68.61,0
0.0982,-0.0599,27.9,68.61,0
0.0656,-0.0326,27.94,68.61,0
0.047,-0.0186,27.97,68.61,0
0.1758,0.1288,28.09,68.62,0
0.1106,-0.0652,28.26,68.62,0
