OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.6917,0.0225,22.83,66.71,2
0.7254,0.0337,22.92,66.72,2
0.7171,-0.0083,22.92,66.72,2
0.7361,0.019,22.94,66.72,2
0.747,0.0108,22.9,66.72,2
0.7583,0.0113,22.92,66.73,2
0.762,0.0037,23.0,66.73,2
0.7211,-0.0408,22.94,66.73,2
0.6841,-0.037,23.05,66.73,2
0.71,0.0259,23.0,66.73,2
0.7248,0.0148,23.01,66.73,2
0.685,-0.0398,23.01,66.73,2
0.6543,-0.0307,23.04,66.73,2
0.6512,-0.003,23.03,66.73,2
0.6763,0.0251,23.0,66.73,2
0.6694,-0.007,22.92,66.73,2
0.6784,0.009,22.96,66.73,2
0.6419,-0.0364,22.96,66.72,2
0.6401,-0.0019,22.89,66.72,2
0.6658,0.0258,22.88,66.72,2
0.6508,-0.015,22.92,66.72,2
0.6708,0.0199,22.87,66.72,2
0.6149,-0.0558,22.81,66.71,2
0.6456,0.0307,22.8,66.71,2
0.678,0.0323,22.77,66.71,2
0.6494,-0.0286,22.69,66.71,2
0.6241,-0.0253,22.68,66.71,2
0.5947,-0.0294,22.66,66.7,2
0.5816,-0.013,22.66,66.7,2
0.5462,-0.0354,22.59,66.69,2
0.5652,0.0191,22.55,66.69,2
0.605,0.0397,22.65,66.68,2
0.6181,0.0131,22.73,66.68,2
0.6174,-0.0006,22.73,66.68,2
0.6164,-0.001,22.64,66.67,2
0.5985,-0.0179,22.63,66.67,2
0.6027,0.0042,22.6,66.67,2
0.5945,-0.0082,22.59,66.66,2
0.6394,0.0449,22.62,66.66,2
0.6359,-0.0035,22.67,66.66,2
0.6585,0.0226,22.74,66.66,2
0.6812,0.0228,22.75,66.66,2
0.6711,-0.0102,22.86,66.66,2
0.6758,0.0047,22.79,66.66,2
0.6773,0.0015,22.79,66.66,2
0.6764,-0.0009,22.79,66.66,2
0.6607,-0.0158,22.89,66.66,2
0.6344,-0.0263,22.89,66.66,2
0.6555,0.0211,22.88,66.66,2
0.649,-0.0064,22.92,66.66,2
0.604,-0.0451,22.93,66.66,2
0.6381,0.0341,23.01,66.66,2
0.6543,0.0162,22.99,66.66,2
0.6249,-0.0294,22.97,66.65,2
0.6176,-0.0074,22.92,66.65,2
0.6161,-0.0015,22.94,66.65,2
0.6565,0.0404,22.95,66.65,2
0.6673,0.0108,23.01,66.65,2
0.6694,0.0021,22.98,66.65,2
0.6515,-0.018,22.98,66.65,2
0.6647,0.0132,22.93,66.65,2
0.6593,-0.0054,22.93,66.65,2
0.6583,-0.0009,23.02,66.65,2
0.6663,0.008,22.99,66.65,2
0.6833,0.0169,23.0,66.65,2
0.6798,-0.0035,22.99,66.65,2
0.4967,-0.1831,22.93,66.64,2
0.5039,0.0072,22.79,66.64,2
0.505,0.001,22.86,66.63,2
0.4974,-0.0076,22.8,66.62,2
0.5525,0.0551,22.83,66.62,2
0.5865,0.0341,22.79,66.61,2
0.5616,-0.025,22.84,66.61,2
0.556,-0.0055,22.8,66.6,2
0.5769,0.0209,22.71,66.6,2
0.6134,0.0365,22.77,66.6,2
0.6267,0.0132,22.72,66.6,2
0.4528,-0.1739,22.65,66.59,2
0.4775,0.0247,22.58,66.58,2
0.5333,0.0558,22.57,66.58,2
0.5424,0.0091,22.57,66.57,2
0.5462,0.0038,22.52,66.57,2
0.5253,-0.0209,22.59,66.56,2
0.5279,0.0025,22.54,66.56,2
0.4811,-0.0468,22.47,66.55,2
0.4552,-0.0259,22.47,66.54,2
0.4329,-0.0223,22.84,66.57,1
0.4248,-0.0081,23.13,66.6,1
0.44,0.0152,23.46,66.63,1
0.433,-0.007,23.65,66.66,1
0.4587,0.0258,23.42,66.65,2
0.4697,0.0109,23.34,66.64,2
0.4794,0.0097,23.19,66.63,2
0.4889,0.0095,23.11,66.63,2
0.4763,-0.0126,23.05,66.62,2
0.478,0.0016,22.84,66.61,2
0.5074,0.0294,22.8,66.6,2
0.538,0.0306,22.77,66.6,2
0.5847,0.0467,22.79,66.59,2
0.5648,-0.02,22.76,66.59,2
0.3996,-0.1652,23.01,66.62,1
0.4091,0.0096,23.25,66.65,1
0.4193,0.0102,23.46,66.67,1
0.4289,0.0096,23.69,66.7,1
0.4316,0.0026,23.9,66.73,1
0.4488,0.0172,24.21,66.76,1
0.4677,0.0189,24.06,66.75,2
0.4648,-0.0029,23.91,66.73,2
0.4379,-0.0269,24.04,66.76,1
0.4877,0.0498,24.17,66.79,1
0.4936,0.0059,24.08,66.78,2
0.5345,0.0409,23.93,66.77,2
0.541,0.0065,23.84,66.76,2
0.5673,0.0263,23.72,66.76,2
0.6018,0.0345,23.66,66.75,2
0.4323,-0.1695,23.88,66.78,1
0.4831,0.0508,24.08,66.81,1
0.506,0.0229,23.9,66.8,2
0.5434,0.0375,23.77,66.79,2
0.5768,0.0334,23.62,66.78,2
0.5401,-0.0368,23.5,66.77,2
0.5824,0.0423,23.43,66.76,2
0.5919,0.0095,23.43,66.76,2
0.6025,0.0107,23.39,66.75,2
0.5793,-0.0232,23.4,66.75,2
0.6005,0.0212,23.35,66.74,2
0.5965,-0.004,23.2,66.74,2
0.5597,-0.0368,23.21,66.73,2
0.5588,-0.0008,23.04,66.72,2
0.3997,-0.1591,23.26,66.75,1
0.4812,0.0814,23.51,66.78,1
0.5021,0.0209,23.39,66.77,2
0.4933,-0.0088,23.36,66.76,2
0.4814,-0.0119,23.21,66.75,2
0.4773,-0.0041,23.12,66.74,2
0.5157,0.0384,23.14,66.73,2
0.5242,0.0085,23.14,66.72,2
0.3715,-0.1527,23.34,66.74,1
0.3831,0.0116,23.58,66.77,1
0.4051,0.022,23.77,66.79,1
0.428,0.0229,23.95,66.82,1
0.4784,0.0505,23.84,66.8,2
0.511,0.0326,23.75,66.79,2
0.4892,-0.0218,23.62,66.78,2
0.5011,0.0118,23.48,66.77,2
0.5216,0.0206,23.35,66.76,2
0.4874,-0.0343,23.26,66.75,2
0.4925,0.0051,23.19,66.74,2
0.5035,0.0111,23.15,66.73,2
0.5146,0.011,23.06,66.72,2
0.5312,0.0167,23.02,66.72,2
0.5454,0.0141,22.87,66.71,2
0.5324,-0.0129,22.88,66.7,2
0.552,0.0196,22.78,66.69,2
0.5297,-0.0223,22.67,66.69,2
0.5441,0.0144,22.6,66.68,2
0.5397,-0.0045,22.63,66.67,2
0.5227,-0.0169,22.62,66.67,2
0.5649,0.0421,22.67,66.66,2
0.5722,0.0073,22.74,66.66,2
0.5509,-0.0212,22.71,66.65,2
0.5565,0.0055,22.72,66.65,2
0.5504,-0.0061,22.76,66.64,2
0.5678,0.0175,22.72,66.64,2
0.5669,-0.0009,22.64,66.63,2
0.5841,0.0172,22.72,66.63,2
0.5622,-0.022,22.71,66.62,2
0.5361,-0.026,22.71,66.62,2
0.532,-0.0041,22.65,66.61,2
0.5075,-0.0245,22.73,66.61,2
0.5191,0.0116,22.79,66.6,2
0.5176,-0.0015,22.72,66.59,2
0.5315,0.0139,22.63,66.59,2
0.523,-0.0085,22.59,66.58,2
0.5102,-0.0128,22.65,66.58,2
0.4939,-0.0163,22.71,66.57,2
0.5263,0.0325,22.76,66.56,2
0.5325,0.0061,22.73,66.56,2
0.5429,0.0104,22.75,66.56,2
0.5547,0.0118,22.74,66.55,2
0.5177,-0.0369,22.76,66.55,2
0.528,0.0102,22.68,66.54,2
0.5611,0.0331,22.59,66.54,2
0.523,-0.0381,22.62,66.54,2
0.5111,-0.0119,22.55,66.53,2
0.4749,-0.0362,22.55,66.52,2
0.46,-0.0148,22.51,66.52,2
0.4859,0.0259,22.47,66.51,2
0.5244,0.0385,22.46,66.51,2
0.5276,0.0032,22.51,66.5,2
0.5048,-0.0228,22.48,66.5,2
0.5114,0.0066,22.41,66.49,2
0.4867,-0.0248,22.36,66.49,2
0.3388,-0.1478,22.56,66.51,1
0.2496,-0.0892,22.79,66.54,1
0.3374,0.0878,23.04,66.56,1
0.43,0.0926,23.19,66.59,1
0.473,0.043,23.03,66.58,2
0.486,0.013,22.86,66.58,2
0.4715,-0.0145,22.92,66.57,2
0.4913,0.0198,22.88,66.56,2
0.3424,-0.1489,23.13,66.59,1
0.3771,0.0347,23.37,66.62,1
0.4613,0.0843,23.35,66.61,2
0.4657,0.0044,23.32,66.6,2
0.5142,0.0485,23.27,66.59,2
0.4924,-0.0217,23.22,66.58,2
0.4656,-0.0269,23.16,66.58,2
0.4603,-0.0053,23.12,66.57,2
0.4739,0.0136,23.05,66.56,2
0.4837,0.0098,22.96,66.55,2
0.5009,0.0172,22.93,66.55,2
0.5286,0.0277,22.9,66.54,2
0.553,0.0243,22.91,66.54,2
0.5361,-0.0169,22.87,66.53,2
0.5332,-0.0029,22.88,66.53,2
0.5194,-0.0138,22.81,66.53,2
0.5282,0.0089,22.72,66.52,2
0.4961,-0.0321,22.66,66.52,2
0.3467,-0.1494,22.87,66.54,1
0.4337,0.087,23.22,66.57,1
0.4657,0.032,23.07,66.57,2
0.3286,-0.1371,23.03,66.55,2
0.3643,0.0357,23.31,66.58,1
0.4052,0.0409,23.48,66.61,1
0.4291,0.0239,23.63,66.64,1
0.4345,0.0054,23.79,66.67,1
0.4334,-0.0011,24.0,66.69,1
0.4407,0.0073,24.11,66.72,1
0.4539,0.0133,23.92,66.71,2
0.444,-0.01,23.82,66.7,2
0.4389,-0.005,23.97,66.73,1
0.4596,0.0207,24.16,66.75,1
0.489,0.0294,23.96,66.74,2
0.515,0.026,23.86,66.73,2
0.495,-0.02,23.82,66.72,2
0.5007,0.0056,23.72,66.72,2
0.5177,0.017,23.67,66.71,2
0.5353,0.0176,23.56,66.7,2
0.5669,0.0316,23.52,66.69,2
0.5853,0.0184,23.39,66.69,2
0.5871,0.0018,23.39,66.68,2
0.5664,-0.0207,23.33,66.68,2
0.5499,-0.0165,23.19,66.67,2
0.5192,-0.0307,23.12,66.67,2
0.51,-0.0092,23.14,66.66,2
0.4869,-0.0231,23.21,66.65,2
0.3433,-0.1436,23.42,66.67,1
0.372,0.0287,23.71,66.7,1
0.4155,0.0435,23.88,66.73,1
0.432,0.0165,24.06,66.75,1
0.4452,0.0132,24.25,66.78,1
0.4516,0.0064,24.05,66.77,2
0.446,-0.0056,23.85,66.75,2
0.3095,-0.1365,24.01,66.77,1
0.2288,-0.0807,24.11,66.79,1
0.293,0.0642,24.21,66.81,1
0.3284,0.0354,24.29,66.83,1
0.3672,0.0388,24.39,66.85,1
0.3688,0.0016,24.5,66.87,1
0.378,0.0093,24.6,66.89,1
0.3916,0.0136,24.65,66.92,1
0.3697,-0.0219,24.75,66.94,1
0.3742,0.0045,24.87,66.96,1
0.4046,0.0304,24.9,66.98,1
0.3877,-0.0169,24.94,67.0,1
0.3932,0.0055,24.97,67.02,1
0.4093,0.0161,24.97,67.04,1
0.4131,0.0038,25.05,67.06,1
0.4352,0.0221,25.14,67.08,1
0.2988,-0.1364,25.16,67.09,1
0.3562,0.0573,25.16,67.11,1
0.4023,0.0461,25.3,67.12,1
0.4175,0.0152,25.29,67.14,1
0.2875,-0.13,25.34,67.15,1
0.3706,0.0831,25.38,67.17,1
0.4002,0.0295,25.45,67.19,1
0.3899,-0.0102,25.48,67.2,1
0.4052,0.0153,25.54,67.22,1
0.4269,0.0217,25.61,67.24,1
0.4045,-0.0224,25.74,67.25,1
0.2734,-0.1311,25.97,67.29,0
0.1973,-0.0761,26.21,67.32,0
0.2605,0.0632,26.42,67.36,0
0.3503,0.0898,26.38,67.37,1
0.2381,-0.1122,26.29,67.37,1
0.282,0.044,26.27,67.38,1
0.3605,0.0784,26.29,67.39,1
0.3782,0.0177,26.26,67.4,1
0.253,-0.1252,26.55,67.44,0
0.3076,0.0545,26.69,67.47,0
0.2071,-0.1005,26.85,67.51,0
0.2856,0.0785,26.77,67.51,1
0.1915,-0.0941,26.62,67.51,1
0.2587,0.0673,26.77,67.54,0
0.3158,0.0571,26.98,67.58,0
0.3442,0.0284,26.87,67.58,1
0.3446,0.0003,26.82,67.59,1
0.3675,0.023,26.74,67.59,1
0.354,-0.0135,26.66,67.6,1
0.3584,0.0044,26.69,67.61,1
0.3609,0.0025,26.64,67.61,1
0.2362,-0.1247,26.86,67.64,0
0.2882,0.052,26.99,67.67,0
0.3117,0.0236,26.91,67.68,1
0.3319,0.0202,26.84,67.68,1
0.3749,0.043,26.7,67.68,1
0.4127,0.0378,26.57,67.69,1
0.3993,-0.0134,26.53,67.7,1
0.4461,0.0468,26.53,67.7,1
0.4666,0.0205,26.12,67.67,2
0.4908,0.0241,25.69,67.65,2
0.4615,-0.0293,25.4,67.62,2
0.4355,-0.026,25.49,67.62,1
0.4179,-0.0176,25.48,67.63,1
0.2837,-0.1342,25.43,67.63,1
0.3379,0.0542,25.52,67.64,1
0.3816,0.0438,25.53,67.65,1
0.3874,0.0058,25.59,67.65,1
0.2629,-0.1245,25.87,67.68,0
0.3055,0.0426,26.01,67.71,0
0.3534,0.0479,25.91,67.72,1
0.3516,-0.0019,25.9,67.72,1
0.2327,-0.1189,26.16,67.75,0
0.2824,0.0497,26.36,67.78,0
0.1879,-0.0944,26.54,67.8,0
0.2638,0.0759,26.79,67.83,0
0.3161,0.0523,26.66,67.83,1
0.3568,0.0407,26.51,67.83,1
0.3999,0.0431,26.51,67.83,1
0.3848,-0.0151,26.45,67.83,1
0.4076,0.0227,26.46,67.84,1
0.4555,0.0479,26.05,67.8,2
0.3125,-0.1429,25.67,67.76,2
0.2273,-0.0853,25.91,67.79,0
0.1732,-0.054,26.1,67.81,0
0.2394,0.0661,26.35,67.84,0
0.2803,0.0409,26.38,67.84,1
0.3175,0.0373,26.35,67.83,1
0.2059,-0.1117,26.54,67.86,0
0.2802,0.0744,26.74,67.89,0
0.1851,-0.0951,26.82,67.91,0
0.2377,0.0526,26.92,67.93,0
0.1528,-0.0849,26.97,67.95,0
0.2524,0.0996,26.98,67.97,0
0.2979,0.0455,26.92,67.97,1
0.3241,0.0262,26.89,67.97,1
0.2094,-0.1147,27.02,67.99,0
0.2871,0.0778,27.15,68.01,0
0.1901,-0.097,27.29,68.03,0
0.134,-0.0561,27.36,68.05,0
0.2647,0.1307,27.45,68.07,0
0.1793,-0.0853,27.56,68.09,0
0.231,0.0517,27.73,68.11,0
0.2639,0.0329,27.85,68.13,0
0.3009,0.037,27.73,68.12,1
0.1892,-0.1117,27.57,68.11,1
0.2595,0.0702,27.66,68.13,0
0.2865,0.027,27.83,68.15,0
0.1812,-0.1053,27.89,68.17,0
0.1225,-0.0587,28.04,68.18,0
0.2157,0.0932,28.08,68.2,0
0.2922,0.0765,27.89,68.19,1
0.3336,0.0415,27.73,68.18,1
0.3526,0.019,27.57,68.17,1
0.2308,-0.1217,27.66,68.19,0
0.1614,-0.0694,27.66,68.21,0
0.2246,0.0632,27.82,68.22,0
0.2925,0.0679,27.57,68.21,1
0.3552,0.0627,27.45,68.21,1
0.374,0.0188,27.35,68.2,1
0.2487,-0.1252,27.38,68.22,0
0.3014,0.0527,27.46,68.24,0
0.2023,-0.0992,27.63,68.26,0
0.287,0.0848,27.43,68.24,1
0.1929,-0.0941,27.29,68.23,1
0.2553,0.0623,27.48,68.25,0
0.1675,-0.0878,27.65,68.26,0
0.2646,0.0971,27.7,68.28,0
0.3186,0.054,27.49,68.27,1
0.3595,0.0409,27.39,68.26,1
0.2383,-0.1212,27.53,68.28,0
0.2708,0.0325,27.65,68.3,0
0.31,0.0392,27.53,68.29,1
0.2033,-0.1067,27.36,68.27,1
0.1431,-0.0601,27.48,68.28,0
0.1073,-0.0358,27.51,68.29,0
0.2196,0.1123,27.67,68.31,0
0.1471,-0.0725,27.79,68.32,0
0.1053,-0.0418,27.88,68.33,0
0.1823,0.0769,27.88,68.34,0
0.2658,0.0835,27.87,68.36,0
0.2974,0.0316,27.74,68.34,1
0.3262,0.0288,27.57,68.33,1
0.2086,-0.1176,27.68,68.35,0
0.1425,-0.0661,27.69,68.36,0
0.1034,-0.0391,27.72,68.37,0
0.1914,0.088,27.83,68.38,0
0.2462,0.0548,27.86,68.39,0
0.3111,0.065,27.71,68.38,1
0.3512,0.0401,27.49,68.37,1
0.3541,0.0029,27.39,68.36,1
0.3483,-0.0058,27.27,68.35,1
0.2259,-0.1224,27.52,68.36,0
0.267,0.041,27.58,68.38,0
0.174,-0.093,27.66,68.39,0
0.2615,0.0875,27.78,68.41,0
0.353,0.0915,27.68,68.4,1
0.2384,-0.1146,27.44,68.38,1
0.1714,-0.067,27.54,68.39,0
0.1298,-0.0416,27.56,68.4,0
0.2199,0.09,27.63,68.41,0
0.1471,-0.0728,27.68,68.42,0
0.2175,0.0704,27.9,68.43,0
0.1393,-0.0783,27.95,68.44,0
0.0954,-0.0438,28.0,68.45,0
0.0696,-0.0258,28.03,68.45,0
0.0535,-0.0161,28.09,68.46,0
0.1927,0.1392,28.04,68.47,0
0.1251,-0.0677,28.1,68.47,0
0.0863,-0.0387,28.15,68.48,0
0.2204,0.1341,28.27,68.49,0
0.2608,0.0404,28.3,68.5,0
0.2797,0.0188,28.31,68.52,0
0.1734,-0.1063,28.36,68.53,0
0.2173,0.0439,28.45,68.54,0
0.133,-0.0843,28.37,68.54,0
0.1895,0.0565,28.4,68.55,0
0.1128,-0.0767,28.5,68.56,0
0.1892,0.0764,28.5,68.56,0
0.2463,0.0571,28.45,68.58,0
0.1502,-0.096,28.34,68.58,0
0.2132,0.0629,28.38,68.59,0
0.1307,-0.0824,28.42,68.59,0
0.2407,0.11,28.43,68.61,0
0.3392,0.0984,28.19,68.59,1
0.3939,0.0547,28.05,68.58,1
0.2657,-0.1282,28.09,68.59,0
0.1902,-0.0755,28.05,68.6,0
0.143,-0.0472,28.09,68.6,0
0.1117,-0.0313,28.1,68.61,0
0.0897,-0.022,28.13,68.61,0
0.186,0.0962,28.14,68.62,0
0.121,-0.065,28.25,68.62,0
0.0841,-0.0369,28.13,68.62,0
0.167,0.0829,28.21,68.63,0
0.102,-0.065,28.2,68.63,0
0.1942,0.0922,28.28,68.64,0
0.2696,0.0754,28.31,68.65,0
0.2856,0.016,28.06,68.63,1
0.1777,-0.1079,27.84,68.61,1
0.2582,0.0806,27.85,68.62,0
0.166,-0.0922,27.89,68.62,0
0.1137,-0.0523,28.0,68.63,0
0.1926,0.0788,28.03,68.63,0
0.1208,-0.0717,28.08,68.64,0
0.191,0.0701,28.11,68.64,0
0.2427,0.0517,28.22,68.65,0
0.2841,0.0414,28.03,68.63,1
0.1767,-0.1074,27.75,68.61,1
0.2252,0.0485,27.84,68.62,0
0.2743,0.0491,28.0,68.63,0
0.1713,-0.103,28.11,68.64,0
0.222,0.0506,28.15,68.64,0
0.1376,-0.0844,28.14,68.65,0
0.0913,-0.0463,28.09,68.65,0
0.1697,0.0784,28.19,68.65,0
0.1026,-0.0671,28.24,68.66,0
0.1788,0.0763,28.23,68.66,0
0.106,-0.0728,28.32,68.66,0
0.1845,0.0785,28.4,68.67,0
0.1093,-0.0752,28.44,68.67,0
0.0689,-0.0404,28.43,68.67,0
0.1613,0.0925,28.57,68.68,0
0.0951,-0.0662,28.62,68.68,0
0.1896,0.0944,28.68,68.68,0
0.1138,-0.0758,28.67,68.69,0
0.0724,-0.0414,28.71,68.69,0
0.0489,-0.0235,28.68,68.69,0
0.0349,-0.014,28.75,68.68,0
0.1536,0.1187,28.72,68.69,0
0.0921,-0.0614,28.71,68.69,0
0.1911,0.0989,28.8,68.69,0
0.1154,-0.0756,28.74,68.7,0
0.2063,0.0909,28.89,68.7,0
0.2459,0.0395,28.88,68.71,0
0.1485,-0.0974,29.0,68.71,0
0.2203,0.0718,29.02,68.72,0
0.1351,-0.0853,29.09,68.72,0
0.2005,0.0654,29.12,68.73,0
0.1208,-0.0797,28.98,68.73,0
0.1872,0.0664,28.89,68.73,0
0.1104,-0.0768,28.89,68.74,0
0.069,-0.0414,28.82,68.73,0
0.0458,-0.0232,28.7,68.73,0
0.1347,0.0889,28.71,68.73,0
0.1859,0.0512,28.69,68.74,0
0.1032,-0.0827,28.63,68.74,0
0.1851,0.0819,28.71,68.74,0
0.1071,-0.078,28.73,68.74,0
0.0655,-0.0417,28.67,68.74,0
0.1825,0.117,28.62,68.75,0
0.1112,-0.0712,28.61,68.75,0
0.0718,-0.0394,28.55,68.75,0
0.049,-0.0228,28.5,68.74,0
0.1626,0.1136,28.49,68.75,0
0.0982,-0.0644,28.5,68.75,0
0.1877,0.0895,28.48,68.75,0
0.234,0.0463,28.42,68.76,0
0.2533,0.0193,28.49,68.77,0
0.2689,0.0156,28.53,68.77,0
0.161,-0.1079,28.54,68.78,0
0.2356,0.0745,28.54,68.78,0
0.1467,-0.0889,28.48,68.78,0
0.225,0.0783,28.52,68.79,0
0.141,-0.084,28.59,68.79,0
0.0942,-0.0469,28.57,68.79,0
0.2042,0.1101,28.63,68.79,0
0.1298,-0.0745,28.67,68.79,0
0.1976,0.0678,28.59,68.8,0
0.1206,-0.0771,28.62,68.8,0
0.1957,0.0751,28.59,68.8,0
0.2565,0.0609,28.55,68.81,0
0.2984,0.0419,28.28,68.79,1
0.3322,0.0338,28.14,68.77,1
0.33,-0.0022,27.98,68.75,1
0.2109,-0.1191,28.09,68.76,0
0.2469,0.036,28.12,68.76,0
0.1574,-0.0895,28.11,68.77,0
0.1076,-0.0497,28.14,68.77,0
0.2311,0.1235,28.28,68.77,0
0.1526,-0.0785,28.33,68.77,0
0.1073,-0.0453,28.29,68.77,0
0.2021,0.0948,28.33,68.78,0
0.2545,0.0524,28.41,68.79,0
0.2812,0.0267,28.2,68.76,1
0.1765,-0.1047,27.99,68.74,1
0.2216,0.045,28.08,68.74,0
0.138,-0.0835,28.11,68.75,0
0.0925,-0.0455,28.16,68.75,0
0.209,0.1165,28.19,68.75,0
0.1348,-0.0742,28.2,68.75,0
0.1979,0.0631,28.23,68.76,0
0.2322,0.0343,28.3,68.76,0
0.1388,-0.0934,28.3,68.77,0
0.2036,0.0648,28.46,68.77,0
0.1225,-0.0811,28.49,68.77,0
0.0787,-0.0439,28.53,68.77,0
0.1565,0.0778,28.63,68.77,0
0.0914,-0.0651,28.67,68.77,0
0.0568,-0.0346,28.51,68.77,0
0.0378,-0.019,28.52,68.77,0
0.1619,0.1241,28.51,68.77,0
0.0983,-0.0636,28.58,68.77,0
0.0634,-0.0349,28.5,68.77,0
0.0434,-0.0199,28.5,68.76,0
0.0314,-0.012,28.53,68.76,0
0.0238,-0.0077,28.52,68.75,0
0.1336,0.1098,28.52,68.76,0
0.0769,-0.0567,28.66,68.75,0
0.0467,-0.0302,28.64,68.75,0
0.0302,-0.0166,28.59,68.75,0
0.1257,0.0955,28.58,68.75,0
0.069,-0.0567,28.63,68.75,0
0.167,0.0981,28.63,68.75,0
0.0959,-0.0711,28.64,68.75,0
0.058,-0.0379,28.62,68.75,0
0.0371,-0.0209,28.61,68.75,0
0.0252,-0.012,28.63,68.74,0
0.0179,-0.0072,28.53,68.74,0
0.0133,-0.0046,28.43,68.73,0
0.1302,0.1169,28.39,68.74,0
0.074,-0.0562,28.44,68.74,0
0.1792,0.1052,28.43,68.74,0
0.1059,-0.0733,28.46,68.74,0
0.1735,0.0676,28.48,68.74,0
0.0995,-0.074,28.47,68.74,0
0.06,-0.0395,28.41,68.74,0
0.0382,-0.0218,28.48,68.74,0
0.0257,-0.0125,28.46,68.74,0
0.0182,-0.0075,28.46,68.73,0
0.0133,-0.0048,28.49,68.73,0
0.1276,0.1143,28.52,68.73,0
0.1952,0.0676,28.56,68.73,0
0.1126,-0.0826,28.59,68.74,0
0.069,-0.0436,28.6,68.73,0
0.0452,-0.0238,28.47,68.73,0
0.1442,0.099,28.43,68.73,0
0.2177,0.0734,28.53,68.74,0
0.2701,0.0525,28.54,68.75,0
0.3079,0.0377,28.31,68.73,1
0.1947,-0.1132,28.0,68.71,1
0.1319,-0.0628,28.03,68.71,0
0.2179,0.086,28.1,68.71,0
0.2894,0.0715,27.9,68.69,1
0.1866,-0.1028,27.68,68.67,1
0.1282,-0.0583,27.71,68.67,0
0.0934,-0.0349,27.76,68.67,0
0.0713,-0.0221,27.8,68.67,0
0.1664,0.0951,27.86,68.68,0
0.2178,0.0514,27.94,68.69,0
0.1313,-0.0865,27.99,68.69,0
0.0847,-0.0466,27.99,68.69,0
0.1786,0.0939,28.03,68.69,0
0.1092,-0.0694,28.1,68.7,0
0.0714,-0.0379,28.14,68.7,0
0.0498,-0.0215,28.18,68.69,0
0.1519,0.1021,28.29,68.7,0
0.0907,-0.0613,28.29,68.7,0
0.0576,-0.033,28.32,68.7,0
0.1466,0.089,28.34,68.7,0
0.0843,-0.0624,28.38,68.7,0
0.1738,0.0895,28.33,68.71,0
0.2416,0.0679,28.35,68.71,0
0.1456,-0.0961,28.37,68.72,0
0.2307,0.0851,28.39,68.72,0
0.2856,0.055,28.1,68.7,1
0.1802,-0.1055,27.94,68.68,1
0.2561,0.0759,28.0,68.69,0
0.1644,-0.0917,28.16,68.69,0
0.1121,-0.0522,28.07,68.69,0
0.0809,-0.0313,28.03,68.69,0
0.061,-0.0199,28.09,68.69,0
0.1626,0.1016,28.16,68.7,0
0.1001,-0.0625,28.07,68.7,0
0.1756,0.0755,28.09,68.7,0
0.2464,0.0708,28.15,68.71,0
0.3087,0.0623,27.94,68.69,1
0.196,-0.1127,27.77,68.67,1
0.2478,0.0517,27.83,68.68,0
0.2816,0.0338,27.9,68.69,0
0.1777,-0.1039,28.06,68.69,0
0.26,0.0824,28.17,68.7,0
0.1685,-0.0915,28.3,68.71,0
0.3014,0.1329,28.1,68.69,1
0.2031,-0.0982,27.86,68.66,1
0.1446,-0.0585,27.9,68.67,0
0.2103,0.0656,27.85,68.68,0
0.1351,-0.0751,27.92,68.68,0
0.2124,0.0772,28.09,68.69,0
0.2515,0.0392,28.26,68.69,0
0.1539,-0.0976,28.29,68.7,0
0.2128,0.0589,28.44,68.71,0
0.2803,0.0675,28.24,68.69,1
0.3434,0.0631,28.05,68.67,1
0.2236,-0.1198,28.21,68.68,0
0.1552,-0.0685,28.34,68.68,0
0.1139,-0.0413,28.34,68.68,0
0.0875,-0.0264,28.36,68.68,0
0.0694,-0.018,28.41,68.68,0
0.2065,0.137,28.51,68.69,0
0.2501,0.0436,28.59,68.7,0
0.1576,-0.0925,28.66,68.7,0
0.1061,-0.0515,28.6,68.7,0
0.1834,0.0773,28.69,68.71,0
0.2292,0.0458,28.73,68.72,0
0.1381,-0.0911,28.77,68.72,0
0.0889,-0.0492,28.74,68.72,0
0.0612,-0.0277,28.67,68.72,0
0.0449,-0.0164,28.62,68.72,0
0.2121,0.1672,28.55,68.72,0
0.2764,0.0643,28.51,68.73,0
0.1791,-0.0972,28.51,68.74,0
0.2488,0.0697,28.58,68.74,0
0.314,0.0652,28.36,68.72,1
0.3436,0.0296,28.15,68.71,1
0.3669,0.0233,27.99,68.69,1
0.2432,-0.1237,28.1,68.7,0
0.2924,0.0492,28.13,68.71,0
0.1955,-0.0969,28.18,68.72,0
0.2471,0.0516,28.26,68.72,0
0.2729,0.0258,28.34,68.73,0
0.2898,0.017,28.1,68.71,1
0.2935,0.0037,27.96,68.69,1
0.1823,-0.1112,28.04,68.7,0
0.2416,0.0593,28.08,68.71,0
0.276,0.0343,28.13,68.72,0
0.1726,-0.1034,28.23,68.72,0
0.2381,0.0655,28.23,68.73,0
0.2702,0.0321,28.31,68.74,0
0.169,-0.1012,28.39,68.74,0
0.2159,0.0469,28.42,68.75,0
0.2571,0.0412,28.47,68.75,0
0.1575,-0.0995,28.46,68.76,0
0.2208,0.0633,28.56,68.76,0
0.1365,-0.0843,28.52,68.76,0
0.2026,0.0662,28.55,68.77,0
0.1236,-0.0791,28.61,68.77,0
0.0805,-0.0431,28.51,68.77,0
0.1885,0.108,28.54,68.77,0
