OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.76,-0.0,20.14,79.07,2
0.0,0.0,24.79,63.76,0
0.48,-0.01,23.22,57.62,1
0.0,-0.0,34.43,45.65,0
0.48,-0.0,28.6,76.65,1
0.0,-0.0,24.88,58.65,0
0.95,-0.02,27.5,76.92,2
0.0,-0.0,24.85,71.33,0
0.7,0.03,35.61,46.19,2
0.93,-0.0,35.52,79.72,2
0.91,-0.02,34.22,62.83,2
0.0,-0.0,30.76,53.36,0
0.0,0.0,33.89,79.67,0
0.66,-0.01,27.6,58.93,2
0.0,0.0,33.2,62.74,0
0.0,-0.0,24.92,75.57,0
0.39,0.03,31.6,68.55,1
0.0,0.0,31.52,45.16,0
0.0,0.0,26.68,68.9,0
0.37,0.01,32.29,55.98,1
0.49,-0.04,33.69,47.98,1
0.0,0.0,20.83,58.46,0
0.41,0.01,21.55,48.82,1
0.51,-0.03,27.46,49.92,1
0.74,0.03,23.21,59.91,1
0.0,0.0,30.2,57.01,0
0.48,-0.01,21.33,56.28,1
0.34,-0.01,33.88,60.16,1
0.47,-0.0,25.62,75.46,1
0.0,-0.0,32.32,65.49,0
0.0,-0.0,35.77,49.3,0
0.66,0.01,33.58,51.03,2
0.0,-0.0,34.48,55.53,0
0.9,0.0,26.58,56.15,2
0.73,-0.04,24.87,74.17,2
0.4,0.0,24.31,45.25,1
0.42,0.01,25.68,53.79,1
0.0,0.0,32.91,66.13,0
0.92,-0.02,31.33,67.37,2
0.81,-0.01,25.95,45.26,1
0.74,-0.04,34.84,71.51,2
0.56,-0.02,23.02,59.34,1
0.43,-0.02,30.26,46.96,1
0.45,-0.0,23.92,61.2,1
0.0,0.0,30.5,54.87,0
0.44,0.01,28.79,51.06,1
0.24,-0.01,28.05,71.57,0
0.0,-0.0,30.34,74.64,0
0.58,0.0,21.16,58.11,1
0.0,0.0,26.64,57.27,0
0.33,-0.01,28.31,53.75,1
0.0,0.0,27.18,49.47,0
0.0,0.0,22.18,55.09,0
0.49,-0.03,26.09,69.32,1
0.76,-0.0,22.7,56.57,1
0.48,-0.04,27.49,71.79,1
0.0,-0.0,20.53,60.06,0
0.61,-0.01,23.31,55.37,1
0.0,0.0,24.74,63.16,0
0.0,-0.0,32.67,65.14,0
0.0,-0.0,21.86,76.46,0
0.0,-0.0,32.66,47.56,0
0.34,-0.01,25.91,58.52,1
0.41,-0.02,22.54,63.9,1
0.0,-0.0,23.88,57.27,0
0.7,-0.0,34.75,52.01,2
0.0,0.0,29.01,48.86,0
0.46,0.04,31.76,76.05,1
0.44,-0.02,34.59,51.04,1
0.0,-0.0,22.46,78.33,0
0.38,0.01,34.04,56.71,1
0.0,0.0,32.79,72.11,0
0.37,-0.02,21.84,64.43,1
0.0,0.0,32.32,52.83,0
0.44,0.02,35.54,71.59,1
0.3,-0.04,22.17,65.75,0
0.0,0.0,26.81,78.36,0
0.0,-0.0,21.21,69.52,0
0.74,0.01,30.78,48.26,2
0.0,0.0,20.06,76.98,0
0.0,0.0,34.2,46.7,0
0.44,0.02,35.88,46.82,1
0.61,0.02,20.7,63.55,1
0.0,-0.0,25.49,69.95,0
0.0,-0.0,22.32,75.6,0
0.47,0.01,20.41,47.78,1
0.0,-0.0,33.84,60.67,0
0.49,0.01,29.8,69.37,1
0.64,0.03,33.19,56.96,2
0.87,-0.0,21.95,65.32,1
0.0,-0.0,25.55,69.26,0
0.0,-0.0,24.61,63.89,0
0.0,0.0,33.74,60.88,0
0.99,0.02,21.85,54.75,1
0.89,-0.0,21.98,47.11,1
0.0,-0.0,34.43,78.03,0
0.47,0.03,23.26,47.32,1
0.85,-0.01,33.7,51.76,2
0.0,-0.0,23.85,70.43,0
0.0,-0.0,30.54,73.68,0
0.0,-0.0,25.98,74.79,0
0.61,-0.0,30.54,55.95,2
0.55,-0.01,28.91,71.15,1
0.49,-0.02,22.26,51.62,1
0.0,-0.0,24.11,76.66,0
0.0,-0.0,26.99,76.48,0
0.58,-0.02,29.77,70.27,2
0.69,0.04,32.38,69.21,2
0.47,-0.0,29.18,74.17,1
0.34,-0.02,24.81,46.69,1
0.29,-0.0,23.33,74.05,0
0.0,0.0,27.6,74.72,0
0.43,0.01,25.22,64.16,1
0.61,0.02,32.99,69.93,2
0.0,-0.0,22.62,52.58,0
0.53,-0.01,32.25,76.1,1
0.0,0.0,35.64,67.28,0
0.59,-0.03,30.97,76.0,2
0.46,-0.01,25.46,66.41,1
0.33,0.02,26.29,76.12,1
0.52,-0.01,26.55,65.53,1
0.43,0.01,23.66,75.02,1
0.52,-0.06,30.71,78.35,1
0.0,-0.0,28.17,50.79,0
0.73,0.02,21.99,72.09,2
0.0,0.0,23.71,76.2,0
0.77,-0.03,33.5,59.64,2
0.0,-0.0,35.99,72.23,0
0.0,-0.0,33.35,52.98,0
0.0,-0.0,35.88,45.67,0
0.82,0.01,29.14,47.16,2
0.0,-0.0,31.47,68.47,0
0.0,-0.0,21.42,72.44,0
0.0,0.0,32.23,62.2,0
0.0,0.0,33.29,72.49,0
0.0,0.0,30.05,79.17,0
0.53,0.01,35.74,76.52,1
0.0,0.0,21.07,73.16,0
0.41,-0.02,22.34,55.54,1
0.0,-0.0,31.61,68.38,0
0.26,0.03,28.41,66.95,0
0.51,0.01,20.53,70.4,1
0.0,0.0,26.06,71.42,0
0.36,0.01,21.64,74.91,1
0.0,0.0,26.23,59.52,0
0.0,0.0,23.94,61.76,0
0.35,0.0,32.14,74.77,1
0.47,0.02,31.26,46.22,1
0.52,-0.01,26.46,68.08,1
0.0,-0.0,23.64,47.0,0
0.0,0.0,24.45,51.81,0
0.0,-0.0,22.13,73.39,0
0.47,-0.03,24.45,72.39,1
0.51,-0.0,27.63,72.11,1
0.0,0.0,32.45,68.99,0
0.38,0.01,22.87,61.36,1
0.0,0.0,26.21,54.24,0
0.69,0.0,25.68,45.12,1
0.0,-0.0,21.11,46.85,0
0.91,0.01,20.28,59.16,1
0.5,-0.02,30.01,60.4,1
0.65,-0.02,34.93,66.88,2
0.0,-0.0,32.83,55.05,0
0.38,0.0,34.2,62.16,1
0.0,0.0,28.43,79.53,0
0.85,0.01,32.8,50.96,2
0.67,0.03,32.38,56.18,2
0.0,-0.0,31.55,79.93,0
0.36,0.02,20.48,75.77,1
0.43,0.04,24.82,52.47,1
0.0,-0.0,35.61,64.18,0
0.0,0.0,33.94,72.9,0
0.75,0.04,24.83,52.59,1
0.44,-0.03,26.53,47.69,1
0.0,-0.0,32.78,72.72,0
0.0,-0.0,24.63,46.06,0
0.0,0.0,35.34,60.58,0
0.22,0.0,24.98,64.81,0
0.0,-0.0,22.57,45.81,0
0.27,-0.03,31.03,65.15,0
0.0,-0.0,29.31,48.85,0
0.0,0.0,23.54,74.21,0
0.0,0.0,21.35,56.33,0
0.7,0.0,22.64,69.22,1
0.0,-0.0,21.86,72.79,0
0.58,0.01,29.31,71.58,2
0.0,0.0,24.23,64.95,0
0.41,0.01,30.38,70.55,1
0.0,-0.0,29.81,70.66,0
0.96,0.03,32.31,70.68,2
0.76,0.01,33.94,79.12,2
0.0,-0.0,31.38,63.69,0
0.0,-0.0,20.06,67.49,0
0.88,-0.0,34.7,75.34,2
0.0,-0.0,25.45,66.72,0
0.43,-0.02,21.47,61.16,1
0.0,-0.0,35.75,71.14,0
0.39,0.03,21.53,57.24,1
0.41,0.0,23.96,69.71,1
0.0,-0.0,29.64,56.7,0
0.46,0.03,22.95,47.31,1
0.36,-0.01,22.29,58.97,1
0.0,0.0,23.37,67.55,0
0.37,-0.0,25.85,78.84,1
0.42,0.01,29.44,62.17,1
0.0,0.0,28.79,55.47,0
0.85,-0.04,23.91,52.96,1
0.8,-0.03,22.88,69.46,1
0.0,-0.0,32.23,67.96,0
0.67,0.05,30.53,78.18,2
0.0,-0.0,29.68,59.92,0
0.31,0.01,20.69,53.75,1
0.0,0.0,25.42,54.09,0
0.49,-0.04,26.37,48.0,1
0.48,-0.0,28.97,49.1,1
0.39,-0.01,20.62,52.71,1
0.0,-0.0,20.54,68.57,0
0.0,-0.0,26.22,79.46,0
0.48,-0.01,22.84,59.4,1
0.0,0.0,32.67,46.98,0
0.0,0.0,31.58,59.6,0
0.85,-0.0,20.11,70.24,2
0.65,0.04,34.34,66.99,2
0.0,-0.0,23.56,49.15,0
0.0,0.0,21.81,61.61,0
0.73,-0.02,31.76,45.55,2
0.56,0.03,27.23,67.37,2
0.49,-0.04,31.55,65.12,1
0.0,-0.0,30.74,79.22,0
0.53,0.03,22.14,69.28,1
0.63,0.05,23.31,73.31,2
0.0,-0.0,30.4,51.12,0
0.52,-0.05,27.99,49.94,1
0.48,0.01,30.36,78.32,1
0.43,-0.0,29.38,53.85,1
0.8,0.02,30.94,58.2,2
0.38,0.01,26.5,65.11,1
0.88,-0.01,34.37,49.49,2
0.28,-0.03,22.99,55.04,0
0.0,0.0,31.71,66.04,0
0.53,-0.0,30.4,64.21,1
0.65,0.0,30.48,46.76,2
0.55,0.01,24.02,56.43,1
0.43,-0.01,35.88,71.45,1
0.0,-0.0,33.16,57.65,0
0.74,-0.0,22.64,51.85,1
0.48,0.0,27.08,50.26,1
0.48,-0.02,25.72,46.57,1
0.0,0.0,31.88,53.75,0
0.0,-0.0,35.06,48.26,0
0.0,-0.0,20.22,57.79,0
0.7,0.01,25.61,56.34,1
0.66,0.01,26.1,69.4,2
0.5,0.02,24.83,48.18,1
0.0,0.0,22.61,66.94,0
0.0,-0.0,29.54,50.46,0
0.55,0.02,24.38,51.99,1
0.24,-0.0,28.14,46.48,0
0.74,0.01,27.04,61.23,2
0.0,0.0,28.99,54.42,0
0.56,-0.02,25.88,59.22,1
0.0,0.0,23.77,72.76,0
0.24,0.04,21.85,70.22,0
0.59,-0.01,34.51,66.13,2
0.57,-0.01,24.35,78.91,2
0.31,0.04,31.7,72.07,1
0.31,0.01,33.74,53.61,1
0.0,0.0,32.52,72.27,0
0.76,0.02,35.68,53.64,2
0.0,0.0,27.35,56.8,0
0.0,0.0,20.11,47.29,0
0.79,0.02,22.96,59.04,1
0.58,-0.02,30.46,54.93,2
0.32,-0.03,31.81,59.74,1
0.0,-0.0,33.4,48.2,0
0.45,-0.02,32.01,73.46,1
0.0,0.0,20.5,53.02,0
0.0,0.0,23.24,58.05,0
0.0,0.0,34.93,48.68,0
0.0,0.0,25.26,65.36,0
0.78,0.0,23.46,63.8,1
0.44,-0.02,22.22,45.43,1
0.31,-0.0,27.34,54.26,1
0.81,0.01,23.02,68.66,1
0.0,0.0,21.43,65.52,0
0.0,-0.0,24.69,45.79,0
0.38,0.0,27.4,59.92,1
0.33,0.02,31.01,60.59,1
0.39,-0.03,34.11,60.11,1
0.0,-0.0,21.86,79.77,0
0.5,0.02,20.82,71.0,1
0.0,-0.0,24.54,47.13,0
0.0,0.0,32.54,68.2,0
0.0,-0.0,26.95,51.7,0
0.0,-0.0,31.62,69.31,0
0.39,0.01,27.04,77.98,1
0.0,-0.0,24.08,79.13,0
0.52,-0.01,23.99,69.75,1
0.43,-0.03,31.94,63.41,1
0.33,-0.02,24.05,56.71,1
0.4,0.0,30.19,47.96,1
0.52,0.0,35.74,76.53,1
0.35,-0.0,20.72,53.07,1
0.47,-0.01,24.94,71.9,1
0.74,0.03,22.11,65.26,1
0.45,-0.01,29.7,61.75,1
0.0,0.0,22.25,60.37,0
0.58,0.03,25.01,77.63,2
0.0,-0.0,24.35,70.8,0
0.0,0.0,34.56,47.14,0
0.0,-0.0,24.17,70.89,0
0.0,-0.0,31.44,73.65,0
0.0,-0.0,35.03,63.55,0
0.59,0.02,33.48,49.81,2
0.0,-0.0,21.16,46.33,0
0.0,0.0,23.56,77.97,0
0.0,0.0,34.08,49.98,0
0.4,0.02,23.13,47.33,1
0.5,0.03,35.17,50.56,1
0.0,0.0,21.01,46.2,0
0.0,0.0,35.33,69.52,0
0.31,-0.01,33.07,63.06,1
0.43,0.0,21.61,69.14,1
0.0,-0.0,21.05,52.97,0
0.0,0.0,25.66,65.41,0
0.59,-0.02,24.83,57.64,1
0.0,0.0,23.43,76.01,0
0.48,0.0,26.21,52.08,1
0.0,0.0,28.51,78.43,0
0.0,-0.0,23.06,78.3,0
0.64,-0.01,23.01,58.61,1
0.75,-0.0,26.09,67.5,2
0.0,-0.0,22.33,56.44,0
0.61,0.0,26.71,78.9,2
0.64,0.04,33.88,76.55,2
0.0,-0.0,31.18,72.2,0
0.34,-0.0,21.37,71.48,1
0.0,0.0,34.22,67.29,0
0.0,0.0,33.97,52.35,0
0.0,-0.0,21.9,67.67,0
0.36,-0.01,22.95,75.38,1
0.55,-0.01,28.01,59.65,2
0.34,0.04,21.84,73.19,1
0.0,0.0,31.27,57.04,0
0.34,-0.03,23.08,76.49,1
0.32,-0.02,28.94,59.53,1
0.83,0.01,32.77,63.33,2
0.0,-0.0,28.65,45.03,0
0.29,0.01,31.54,78.59,0
0.45,-0.0,23.42,75.27,1
0.66,-0.01,22.19,71.78,2
0.0,-0.0,35.1,47.78,0
0.0,-0.0,20.78,73.0,0
0.27,-0.03,26.69,67.18,0
0.68,-0.01,32.13,54.62,2
0.35,0.03,30.92,57.5,1
0.59,0.02,32.08,74.79,2
0.0,0.0,22.77,73.37,0
0.29,0.0,35.84,77.21,0
0.6,0.02,29.51,60.63,2
0.6,-0.01,25.02,51.84,1
0.86,-0.0,21.86,74.52,2
0.68,-0.03,21.24,55.42,1
0.58,-0.01,27.6,53.71,2
0.53,-0.0,28.21,72.82,1
0.58,0.01,23.45,69.62,1
0.43,0.0,31.12,47.7,1
0.47,0.01,35.01,46.78,1
0.43,-0.03,21.36,77.71,1
0.29,-0.02,25.64,71.91,0
0.73,-0.01,27.98,79.29,2
0.35,-0.0,32.68,76.08,1
0.0,0.0,28.1,53.23,0
0.45,-0.01,22.34,46.1,1
0.0,-0.0,21.71,61.85,0
0.39,0.05,33.71,67.33,1
0.61,-0.0,28.83,53.09,2
0.0,-0.0,21.99,50.85,0
0.0,-0.0,24.92,67.22,0
0.44,0.01,29.76,77.89,1
0.0,0.0,30.99,62.23,0
0.34,0.0,34.05,58.67,1
0.34,-0.0,33.81,67.11,1
0.0,-0.0,33.5,76.22,0
0.0,0.0,22.28,73.7,0
0.65,0.01,32.35,68.24,2
0.0,0.0,23.18,64.26,0
0.48,-0.01,26.73,65.72,1
0.75,-0.01,24.21,62.7,1
0.77,-0.03,23.17,48.23,1
0.0,0.0,31.49,50.72,0
0.5,-0.01,35.06,57.19,1
0.9,0.0,27.22,46.52,2
0.47,0.0,31.88,79.71,1
0.72,-0.03,28.1,53.75,2
0.33,0.01,31.82,74.14,1
0.0,-0.0,21.6,54.76,0
0.45,0.02,24.67,69.36,1
0.33,-0.03,28.92,46.75,1
0.42,0.01,32.16,52.4,1
0.0,0.0,23.0,69.27,0
0.0,-0.0,28.72,71.8,0
0.89,-0.02,33.83,58.71,2
0.0,0.0,30.23,47.78,0
0.0,-0.0,33.14,66.38,0
0.53,-0.02,32.19,74.2,1
0.45,0.02,30.25,63.51,1
0.0,-0.0,24.27,73.35,0
0.48,-0.02,27.11,59.01,1
0.51,-0.01,24.09,77.58,1
0.39,0.01,31.65,51.52,1
0.56,-0.01,29.41,76.94,2
0.0,0.0,22.5,77.39,0
0.75,0.02,32.39,60.92,2
0.0,0.0,27.45,54.43,0
0.57,-0.02,23.86,70.9,2
0.7,-0.01,30.47,57.76,2
0.0,0.0,21.78,56.44,0
0.48,-0.01,30.55,50.25,1
0.0,0.0,20.75,71.85,0
0.0,0.0,21.94,79.7,0
0.52,-0.01,29.87,59.39,1
0.71,0.01,23.74,52.21,1
0.0,0.0,35.78,61.38,0
0.72,0.01,34.6,70.21,2
0.0,-0.0,32.75,57.58,0
0.0,-0.0,28.45,76.45,0
0.0,-0.0,21.14,46.59,0
0.0,0.0,20.16,75.37,0
0.0,-0.0,34.85,72.21,0
0.68,-0.03,29.91,55.62,2
0.42,-0.02,26.91,68.52,1
0.59,-0.01,25.84,74.82,2
0.66,-0.03,31.65,50.23,2
0.47,-0.02,26.45,47.58,1
0.0,0.0,25.03,71.85,0
0.0,0.0,22.93,46.79,0
0.0,0.0,28.14,70.26,0
0.41,-0.01,28.77,55.52,1
0.0,-0.0,30.15,70.65,0
0.43,-0.01,20.23,63.09,1
0.79,-0.01,31.75,59.57,2
0.56,0.01,35.71,47.79,2
0.56,-0.02,25.2,78.55,2
0.0,0.0,34.17,56.1,0
0.0,0.0,26.99,57.88,0
0.56,0.01,26.24,65.93,2
0.0,-0.0,21.72,51.44,0
0.0,0.0,21.7,56.67,0
0.42,-0.0,28.39,76.13,1
0.0,-0.0,34.29,78.91,0
0.66,0.05,20.63,67.67,1
0.0,0.0,24.96,59.51,0
0.56,0.04,30.74,78.89,2
0.79,-0.03,28.7,52.27,2
0.0,0.0,24.9,49.75,0
0.29,0.04,22.53,64.05,0
0.46,-0.0,26.86,49.71,1
0.72,-0.03,32.27,74.71,2
0.61,-0.03,34.26,59.46,2
0.46,-0.01,34.92,55.28,1
0.33,0.0,23.55,48.22,1
0.0,0.0,31.37,69.92,0
0.83,0.0,28.49,71.66,2
0.0,-0.0,32.78,52.47,0
0.0,0.0,32.73,55.72,0
0.0,-0.0,30.51,70.55,0
0.75,-0.02,34.15,47.77,2
0.25,-0.01,30.01,61.97,0
0.96,-0.02,23.02,58.71,1
0.7,-0.04,35.34,55.76,2
0.7,0.01,27.97,60.3,2
0.58,-0.01,32.16,75.69,2
0.0,0.0,29.34,59.48,0
0.0,0.0,31.05,54.2,0
0.41,0.01,21.88,68.25,1
0.52,-0.01,23.63,62.43,1
0.33,-0.0,35.05,68.79,1
0.29,-0.0,33.25,49.51,0
0.42,0.0,34.55,52.55,1
0.0,-0.01,31.91,62.0,0
0.0,-0.0,33.23,59.95,0
0.54,0.01,34.39,56.07,1
0.0,-0.01,21.6,76.43,0
0.69,-0.01,25.92,72.11,2
0.37,-0.01,26.09,60.99,1
0.61,-0.02,26.76,46.73,2
0.68,-0.01,34.66,77.01,2
0.45,0.01,26.28,64.93,1
0.57,0.0,22.91,68.07,1
0.0,0.0,29.62,60.07,0
0.36,0.0,32.13,60.89,1
0.7,-0.03,35.09,52.21,2
0.34,0.02,24.09,60.2,1
0.39,-0.0,20.24,70.75,1
0.0,-0.0,34.79,58.97,0
0.91,-0.02,33.58,47.53,2
0.0,-0.0,35.93,62.93,0
0.67,-0.0,24.52,52.72,1
0.39,-0.01,20.98,49.26,1
0.47,-0.01,33.67,77.9,1
0.0,0.0,31.91,60.33,0
0.0,0.0,27.46,58.01,0
0.59,0.01,23.41,76.08,2
0.7,-0.01,22.08,62.34,1
0.52,-0.01,24.21,49.08,1
0.53,0.03,24.3,70.05,1
0.36,-0.01,22.17,52.19,1
0.52,-0.02,35.91,71.27,1
0.45,0.01,23.21,47.65,1
0.0,-0.0,26.12,48.33,0
0.89,0.0,34.56,55.07,2
0.68,-0.01,29.91,60.28,2
0.0,0.0,24.01,54.06,0
0.65,0.03,25.21,58.05,1
0.42,0.02,23.54,74.84,1
0.0,-0.0,23.13,60.68,0
0.0,-0.0,23.96,62.66,0
0.47,0.0,22.15,69.32,1
0.62,0.02,31.99,54.53,2
0.85,-0.01,26.37,54.79,2
0.75,-0.02,34.76,52.18,2
0.0,0.0,21.18,59.11,0
0.0,0.0,35.0,66.8,0
0.0,-0.0,29.1,72.02,0
0.69,0.0,34.24,74.37,2
0.73,-0.02,27.2,70.15,2
0.0,0.0,30.19,71.01,0
0.72,0.03,22.85,49.26,1
0.29,0.02,33.65,66.82,0
0.0,-0.0,22.32,79.03,0
0.39,-0.01,24.94,69.8,1
0.71,0.01,27.71,53.37,2
0.0,-0.0,26.24,53.83,0
0.43,0.0,24.9,67.04,1
0.0,-0.0,32.34,74.68,0
0.0,0.0,29.0,69.05,0
0.0,-0.0,32.07,60.43,0
0.77,0.0,20.76,60.8,1
0.46,-0.01,32.26,60.9,1
0.75,-0.02,31.38,53.85,2
0.43,0.04,23.93,58.11,1
0.27,-0.01,26.28,75.28,0
0.59,0.01,35.5,52.51,2
0.47,-0.0,33.21,79.89,1
0.64,-0.02,22.52,53.87,1
0.0,-0.0,21.34,64.23,0
0.47,-0.03,33.65,55.81,1
0.82,0.03,23.22,63.8,1
0.56,-0.03,21.25,51.33,1
0.0,-0.0,24.9,57.46,0
0.27,-0.01,21.98,70.91,0
0.36,0.01,33.26,60.4,1
0.27,0.02,29.02,45.48,0
0.0,-0.0,23.86,50.75,0
0.0,-0.0,22.25,53.9,0
0.83,0.04,35.58,47.81,2
0.79,-0.0,21.52,60.54,1
0.5,-0.0,33.13,65.94,1
0.6,0.02,24.25,52.86,1
0.0,0.0,23.51,77.12,0
0.49,0.02,23.71,71.29,1
0.47,0.05,35.46,69.99,1
0.7,-0.02,26.43,75.94,2
0.24,-0.05,32.71,60.32,0
0.47,0.03,23.06,64.36,1
0.29,0.02,32.65,54.45,0
0.74,-0.02,33.02,68.35,2
0.39,-0.03,31.0,65.63,1
0.71,-0.01,30.23,45.76,2
0.0,0.0,30.82,48.64,0
0.41,0.0,35.61,55.43,1
0.36,-0.03,33.0,64.68,1
0.33,-0.01,33.24,61.71,1
0.84,-0.01,26.52,45.46,2
0.47,0.03,20.78,57.59,1
0.48,0.05,30.44,74.42,1
0.0,0.0,30.66,68.99,0
0.67,-0.01,26.16,73.23,2
0.0,-0.0,31.03,79.34,0
0.53,0.0,35.34,54.55,1
0.69,-0.01,30.01,74.57,2
0.0,0.0,31.72,57.96,0
0.55,0.03,32.89,54.4,1
0.75,0.01,22.56,74.27,2
0.35,0.01,26.62,51.99,1
0.0,0.0,31.09,69.21,0
0.41,-0.01,27.0,45.5,1
0.57,0.01,28.66,76.44,2
0.0,0.0,31.56,68.9,0
0.34,-0.02,32.95,53.25,1
0.0,0.0,29.05,69.24,0
0.0,0.0,26.1,68.75,0
0.44,0.01,22.67,76.66,1
0.0,-0.0,25.15,56.72,0
0.85,-0.01,27.56,67.53,2
0.39,-0.02,22.66,65.03,1
0.37,0.03,21.43,57.55,1
0.0,0.0,23.17,78.48,0
0.82,0.0,28.82,77.82,2
0.0,0.0,26.95,75.91,0
0.47,0.0,31.89,78.75,1
0.53,0.01,25.67,45.4,1
0.28,-0.01,25.73,59.47,0
0.25,-0.0,20.71,53.61,0
0.53,-0.0,23.96,79.17,1
0.0,-0.0,26.97,66.98,0
0.47,0.0,30.27,45.76,1
0.54,0.03,24.89,69.27,1
0.25,0.02,28.61,63.48,0
0.0,-0.0,25.09,73.28,0
0.0,0.0,28.61,74.46,0
0.0,-0.0,28.23,70.83,0
0.0,-0.0,31.95,48.08,0
0.59,-0.04,25.38,58.44,1
0.27,0.01,27.32,74.68,0
0.0,-0.0,21.28,66.57,0
0.57,-0.03,28.13,67.61,2
0.78,0.06,33.64,52.17,2
0.43,-0.02,31.71,57.73,1
0.73,0.01,32.86,52.19,2
0.0,0.0,24.56,50.52,0
0.0,-0.0,32.86,70.05,0
0.74,0.03,31.93,50.41,2
0.0,-0.0,33.97,50.48,0
0.0,0.0,27.09,57.4,0
0.57,0.01,34.25,48.7,2
0.0,0.0,20.87,50.29,0
0.74,-0.0,24.32,69.65,1
0.68,-0.02,33.66,76.58,2
0.63,-0.0,29.81,60.2,2
0.75,-0.01,32.07,62.9,2
0.0,-0.0,29.53,67.65,0
0.61,-0.02,20.49,46.46,1
0.42,-0.01,33.96,65.67,1
0.62,-0.04,30.17,73.77,2
0.0,-0.0,25.69,73.53,0
0.72,0.01,34.91,65.9,2
0.48,-0.02,23.36,54.76,1
0.0,-0.0,25.49,50.25,0
0.0,-0.0,24.78,74.24,0
0.0,-0.0,31.3,48.31,0
0.45,0.01,20.6,50.45,1
0.0,-0.0,25.59,57.95,0
0.6,-0.0,23.26,47.84,1
0.52,-0.02,25.21,60.07,1
0.47,-0.0,25.48,51.41,1
0.58,-0.01,33.07,67.03,2
0.4,-0.0,33.73,53.21,1
0.36,-0.02,33.94,77.56,1
0.4,0.01,32.08,60.39,1
0.67,-0.01,20.14,63.94,1
0.0,-0.0,20.69,74.06,0
0.0,0.0,29.52,77.91,0
0.0,0.0,23.62,68.87,0
0.29,0.03,25.58,60.82,0
0.0,-0.0,23.42,52.77,0
0.87,0.04,21.18,61.3,1
0.53,-0.0,22.6,79.7,1
0.0,-0.0,29.06,46.42,0
0.57,-0.02,21.26,50.97,1
0.37,0.01,24.46,68.81,1
0.31,-0.01,27.85,61.26,1
0.42,-0.02,22.98,66.88,1
0.78,0.02,24.64,64.18,1
0.0,-0.0,21.89,46.05,0
0.0,-0.0,34.0,72.54,0
0.58,0.03,24.29,45.23,1
0.41,-0.01,32.92,57.08,1
0.0,0.0,25.45,47.19,0
0.0,0.0,23.22,56.08,0
0.29,0.01,32.13,47.28,0
0.0,0.0,28.63,47.63,0
0.55,-0.02,29.28,62.76,2
0.36,-0.01,23.45,60.25,1
0.0,0.0,35.43,66.84,0
0.42,0.0,28.03,72.66,1
0.0,-0.0,26.33,70.9,0
0.37,0.04,35.63,70.47,1
0.61,0.01,29.13,77.32,2
0.33,-0.0,33.96,67.62,1
0.81,0.04,26.1,72.53,2
0.0,0.0,21.43,62.28,0
0.64,-0.01,20.78,77.09,2
0.64,-0.06,34.29,78.67,2
0.0,0.0,35.37,46.2,0
0.0,-0.0,26.33,66.28,0
0.0,0.0,28.19,78.72,0
0.0,-0.0,25.46,71.85,0
0.52,0.0,30.62,51.65,1
0.0,0.0,33.96,66.43,0
0.69,0.01,34.95,71.65,2
0.0,0.0,21.82,48.24,0
0.0,-0.0,26.67,58.82,0
0.0,-0.0,20.52,61.5,0
0.0,0.0,20.01,65.67,0
0.66,0.0,30.97,64.18,2
0.52,0.0,26.74,61.09,1
0.0,-0.0,27.91,63.14,0
0.65,-0.02,30.98,46.12,2
0.68,0.01,35.34,71.3,2
0.68,0.02,23.7,79.63,2
0.69,0.02,25.97,76.78,2
0.35,0.01,26.88,55.09,1
0.33,-0.0,23.25,49.5,1
0.3,-0.01,31.16,77.2,1
0.0,-0.0,31.54,50.6,0
0.29,0.02,26.64,47.96,0
0.6,0.0,26.77,67.14,2
0.38,0.0,32.17,50.37,1
0.48,0.0,24.19,78.78,1
0.39,-0.01,28.82,54.93,1
0.76,0.0,25.55,62.47,1
0.31,-0.03,22.93,76.36,1
0.75,0.01,20.53,56.82,1
0.56,-0.04,30.01,54.56,2
0.0,-0.0,31.44,49.42,0
0.0,-0.0,35.7,59.33,0
0.57,0.01,35.94,64.11,2
0.0,0.0,22.84,57.95,0
0.53,-0.02,35.94,78.59,1
0.49,0.02,32.69,64.06,1
0.39,0.02,31.64,68.12,1
0.46,0.01,34.97,75.22,1
0.77,0.01,32.95,65.91,2
0.63,0.02,20.05,72.48,2
0.48,-0.05,32.7,73.64,1
0.52,0.02,32.54,62.63,1
0.53,-0.01,26.28,64.53,1
0.82,0.02,26.89,69.72,2
0.55,0.0,25.1,62.64,1
0.92,-0.03,35.96,52.48,2
0.0,0.0,31.0,75.63,0
0.0,0.0,32.45,57.5,0
0.76,0.03,29.96,72.87,2
0.59,-0.02,32.42,69.73,2
0.88,0.02,25.6,75.44,2
0.0,-0.0,28.04,49.21,0
0.35,0.01,20.66,70.83,1
0.0,0.0,21.49,51.74,0
0.3,0.02,34.54,50.16,0
0.43,0.0,34.39,62.83,1
0.75,0.02,21.62,59.07,1
0.0,0.0,30.12,61.33,0
0.31,0.02,27.82,59.4,1
0.43,0.02,30.36,45.06,1
0.5,-0.02,35.99,74.63,1
0.27,0.01,30.84,50.23,0
0.79,-0.03,22.35,60.05,1
0.0,0.0,31.51,78.61,0
0.0,-0.0,27.24,49.79,0
0.35,0.02,30.27,58.34,1
0.59,0.01,20.96,65.75,1
0.0,-0.0,32.52,63.89,0
