OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.7257,-0.0466,23.03,66.86,2
0.363,-0.0073,27.2,68.56,1
0.446,-0.0187,24.99,68.02,1
0.8485,0.0032,22.94,66.83,2
0.0803,-0.0319,28.53,68.56,0
0.5856,0.0134,22.67,65.93,2
0.4755,-0.0067,24.62,67.89,2
0.5959,0.0488,22.73,66.69,2
0.5286,0.0277,22.9,66.54,2
0.592,0.0092,23.24,66.62,2
0.5702,-0.0393,22.68,66.57,2
0.5793,0.0108,22.78,66.59,2
0.3932,0.0375,26.17,67.89,1
0.2116,-0.1109,28.08,68.66,1
0.5554,-0.0187,23.45,66.74,2
0.7156,-0.0132,23.16,66.86,2
0.5958,0.0403,22.82,66.61,2
0.1813,0.0981,28.33,68.59,0
0.7376,-0.028,23.14,66.78,2
0.0477,-0.0232,28.72,68.67,0
0.4481,0.0453,23.47,67.03,1
0.4882,0.05,23.63,66.77,1
0.3685,0.0772,24.72,67.02,1
0.1655,0.0668,28.45,68.68,0
0.3035,0.0911,27.85,68.66,1
0.6689,-0.0029,22.75,66.62,2
0.2241,-0.1246,27.77,68.48,0
0.7507,-0.0215,22.91,66.81,2
0.3006,0.0453,27.44,68.39,0
0.6811,-0.0032,22.85,66.6,2
0.6862,-0.0544,23.05,66.86,2
0.2081,0.1011,28.29,68.58,0
0.6312,0.0062,22.83,66.63,2
0.6871,-0.0001,23.06,66.63,2
0.6637,0.027,22.79,66.67,2
0.3254,0.0595,25.89,67.34,1
0.1834,0.0773,28.69,68.71,0
0.5178,-0.0036,23.16,66.59,2
0.7363,0.0314,23.01,66.9,2
0.1733,0.1029,28.67,68.76,0
0.3408,0.0633,26.56,67.84,0
0.1782,0.0853,28.25,68.37,0
0.2791,0.029,27.7,68.6,0
0.6781,0.0005,22.99,66.75,2
0.7315,-0.0145,23.0,66.83,2
0.4108,0.0511,26.31,68.41,1
0.1637,-0.0964,27.8,68.31,0
0.2258,0.077,28.38,68.63,0
0.7594,-0.0216,23.06,66.85,2
0.1096,-0.0544,28.47,68.74,0
0.4175,0.0208,25.32,67.95,1
0.7083,0.0001,23.01,66.74,2
0.245,-0.127,26.64,68.18,0
0.6748,-0.0182,22.97,66.81,2
0.7278,0.0015,22.88,66.87,2
0.7248,-0.0027,22.67,66.75,2
0.7601,-0.009,23.18,66.86,2
0.7393,0.004,22.99,66.76,2
0.7038,-0.017,22.78,66.79,2
0.623,-0.0228,22.52,66.9,2
0.6718,0.02,22.87,66.8,2
0.2941,0.0718,28.9,68.75,1
0.2304,-0.1067,26.8,68.41,0
0.7268,0.0041,22.96,66.7,2
0.2045,-0.0767,27.02,68.4,0
0.7996,-0.0061,23.25,66.85,2
0.5769,-0.0319,22.92,65.04,2
0.1705,-0.0915,28.32,68.72,0
0.4344,-0.0296,24.91,67.98,1
0.1852,0.1102,27.78,68.63,0
0.7183,0.0028,22.73,66.8,2
0.3215,0.0257,27.99,68.7,1
0.6759,0.0182,22.75,66.13,2
0.4783,-0.1796,22.92,66.73,2
0.428,0.0426,24.45,67.73,1
0.711,0.003,23.01,66.8,2
0.4464,-0.0031,24.21,66.81,1
0.6314,0.019,22.87,66.66,2
0.7523,0.0131,22.94,66.84,2
0.6339,0.0372,22.64,66.61,2
0.6733,0.0265,22.94,66.74,2
0.7155,0.0238,22.96,66.82,2
0.4175,0.0152,25.29,67.14,1
0.5972,-0.0033,22.75,66.78,2
0.6144,0.0268,22.73,66.68,2
0.5917,0.037,22.5,66.96,2
0.6642,0.0319,22.92,66.6,2
0.6661,0.0013,22.69,66.63,2
0.2631,0.0394,27.14,68.54,0
0.5105,-0.0324,22.79,66.5,2
0.7514,-0.0286,23.21,66.83,2
0.2944,0.0364,27.46,68.6,0
0.6408,-0.0193,22.78,66.74,2
0.5102,0.0406,23.94,67.46,2
0.4132,0.0299,25.08,67.4,1
0.08,-0.0429,28.05,68.68,0
0.6459,0.0051,22.75,66.43,2
0.212,-0.1197,28.16,68.72,0
0.3314,-0.1403,23.58,67.49,1
0.6486,0.011,22.61,66.75,2
0.3151,0.07,27.66,68.67,1
0.7244,0.0191,22.8,66.64,2
0.6983,-0.0188,23.07,66.82,2
0.3145,0.035,27.61,68.52,1
0.6253,0.004,22.73,66.68,2
0.72,-0.004,22.8,66.87,2
0.71,-0.0305,22.99,66.75,2
0.2688,-0.1306,27.45,68.55,0
0.7141,0.0097,22.92,66.84,2
0.2702,0.0508,28.26,68.64,0
0.0599,-0.0157,27.83,68.67,0
0.7132,-0.0151,23.21,66.56,2
0.6866,-0.0076,22.97,66.77,2
0.4002,0.0092,25.77,67.43,1
0.4131,0.0038,25.05,67.06,1
0.4819,0.059,25.82,68.24,2
0.1014,-0.0354,27.58,68.42,0
0.6229,-0.0072,22.98,65.74,2
0.6961,-0.0059,23.0,66.75,2
0.6867,0.0256,22.9,66.6,2
0.1614,0.0675,28.54,68.64,0
0.0714,-0.0348,28.48,68.69,0
0.7699,-0.0266,22.91,66.77,2
0.2813,0.0623,27.26,68.04,0
0.2907,0.0754,27.04,68.57,1
0.0648,-0.021,28.11,68.66,0
0.6923,0.0111,22.87,66.51,2
0.1613,0.0832,28.7,68.74,0
0.7258,0.0305,22.85,66.78,2
0.6712,0.0059,22.77,66.85,2
0.1328,-0.0716,27.77,68.41,0
0.3201,-0.1407,24.87,67.65,1
0.701,0.0115,22.86,66.51,2
0.1858,-0.0862,26.85,68.32,0
0.5813,-0.0047,22.82,66.41,2
0.7204,0.0406,22.97,66.84,2
0.7304,0.0079,22.87,66.74,2
0.3126,0.0729,26.03,67.43,0
0.5451,-0.0289,22.57,66.57,2
0.5973,-0.0058,22.62,66.51,2
0.2681,0.0415,28.14,68.67,0
0.549,-0.0226,22.84,66.53,2
0.3629,0.0882,27.95,60.65,0
0.4614,0.0203,25.32,67.52,2
0.7339,-0.0185,22.92,66.81,2
0.6928,-0.0373,22.85,66.84,2
0.6643,0.0197,22.89,66.73,2
0.1611,-0.0918,28.18,68.57,0
0.6917,-0.0219,22.85,66.75,2
0.6586,-0.0501,22.8,66.63,2
0.3715,-0.0144,26.11,67.65,1
0.2818,0.0159,26.58,67.69,1
0.32,0.0251,26.9,68.13,1
0.4188,-0.0034,26.21,68.03,1
0.259,0.0512,27.74,68.21,0
0.3419,0.0139,27.2,68.48,1
0.0517,-0.0226,28.94,68.8,0
0.7847,0.0128,23.01,66.84,2
0.4733,0.0799,25.53,68.3,2
0.2914,-0.1294,24.95,66.9,1
0.7009,-0.0238,23.13,66.9,2
0.6517,-0.0655,22.96,66.67,2
0.5389,0.0138,23.44,67.34,2
0.2464,-0.1242,27.12,68.09,0
0.5397,0.0752,23.07,66.63,2
0.6982,0.0,23.03,66.86,2
0.2601,0.0338,28.48,68.76,0
0.7459,0.0124,22.94,66.66,2
0.4835,0.0062,23.69,67.19,2
0.2803,0.0406,27.37,68.15,0
0.1376,-0.066,27.55,68.33,0
0.1181,-0.0395,27.55,68.58,0
0.6616,-0.0285,22.8,66.63,2
0.0808,-0.031,28.91,68.76,0
0.7042,0.0295,22.82,66.65,2
0.2987,0.0335,28.09,68.68,1
0.6535,-0.0143,22.8,66.68,2
0.6785,-0.0326,23.03,66.8,2
0.5289,0.0069,22.66,66.51,2
0.319,0.0479,24.87,66.88,0
0.8413,-0.0085,23.38,66.87,2
0.5911,0.0177,22.75,66.55,2
0.717,0.0316,22.81,66.73,2
0.3216,0.0299,26.43,68.35,1
0.2737,0.0381,28.61,68.76,0
0.5232,-0.0008,23.29,66.6,2
0.3906,0.0574,26.94,68.52,1
0.7782,-0.0046,22.78,66.79,2
0.6327,0.0184,22.73,66.51,2
0.6758,0.0144,22.78,66.74,2
0.6643,0.0238,22.98,66.69,2
0.5073,0.0246,23.75,67.09,2
0.6803,0.0224,22.89,66.71,2
0.6324,0.0227,22.64,66.7,2
0.655,0.008,23.14,66.83,2
0.0451,-0.031,28.33,68.67,0
0.4694,0.0669,23.04,66.61,1
0.1772,-0.1019,27.28,68.17,0
0.4671,0.0042,22.7,66.58,2
0.7456,0.0055,22.86,66.84,2
0.7023,0.0223,23.0,66.69,2
0.4754,-0.0075,24.06,67.56,2
0.5972,-0.002,22.67,66.31,2
0.7743,0.0177,22.93,66.81,2
0.5687,-0.0124,23.14,66.63,2
0.7902,0.0119,22.89,66.88,2
0.6251,-0.0255,22.8,65.51,2
0.7221,0.02,22.93,66.86,2
0.7014,0.0038,23.09,66.83,2
0.7163,0.018,23.25,66.8,2
0.6746,0.0137,22.73,66.73,2
0.0984,-0.0532,28.93,68.72,0
0.675,-0.0378,23.05,66.76,2
0.6691,-0.0226,22.9,66.81,2
0.5093,0.0316,22.8,66.52,2
0.5266,0.0062,23.11,66.5,2
0.7478,-0.0198,23.15,66.81,2
0.6446,-0.0085,22.74,66.8,2
0.5493,0.0021,22.74,66.69,2
0.2148,-0.1169,27.69,68.68,0
0.1688,-0.0632,26.17,68.37,0
0.6187,-0.0398,22.7,66.59,2
0.7334,0.0243,22.94,66.76,2
0.0304,-0.0164,28.41,68.62,0
0.6816,0.0041,22.8,66.66,2
0.247,-0.0841,24.11,66.85,0
0.6785,-0.0113,22.95,66.76,2
0.2134,-0.1159,28.13,68.69,0
0.2983,0.0635,28.29,68.74,1
0.2537,0.0369,27.32,68.52,0
0.6265,0.0191,22.52,66.56,2
0.6535,0.025,22.98,66.74,2
0.6087,0.0187,22.84,66.44,2
0.7588,-0.0134,23.07,66.81,2
0.5111,0.0151,23.52,67.16,2
0.4744,0.0357,26.22,68.41,2
0.7586,0.0109,23.0,66.82,2
0.6051,0.0254,22.83,66.59,2
0.3157,0.0365,28.12,68.7,1
0.4951,-0.0203,23.11,66.38,2
0.2818,0.0758,27.02,67.86,0
0.5757,-0.0354,22.71,66.63,2
0.4119,0.0239,26.41,67.91,1
0.7618,0.02,22.85,66.78,2
0.2723,-0.1282,26.95,67.66,0
0.3729,-0.1542,23.37,67.5,1
0.2333,0.0695,28.83,68.73,0
0.0236,-0.0104,28.63,68.73,0
0.6289,-0.0466,22.97,66.61,2
0.097,-0.0499,28.48,68.66,0
0.6911,0.0102,22.8,66.65,2
0.6697,-0.0114,23.04,66.8,2
0.2228,0.0777,27.77,68.7,0
0.575,-0.0048,22.98,67.21,2
0.6277,0.0441,22.7,66.39,2
0.7677,0.0138,23.22,66.79,2
0.6457,-0.0016,22.89,66.62,2
0.5457,-0.0035,23.01,66.84,2
0.6649,0.0299,22.94,66.82,2
0.3013,0.019,27.64,68.63,1
0.4847,-0.0163,22.97,67.39,2
0.5564,0.0277,22.9,66.51,2
0.7093,-0.0205,22.9,66.81,2
0.7454,0.0229,23.05,66.88,2
0.2963,0.0571,27.07,68.01,0
0.296,0.0189,28.35,68.73,1
0.7276,-0.0146,23.03,66.85,2
0.6598,-0.0067,22.8,66.68,2
0.7032,-0.0174,22.72,66.8,2
0.2178,0.0887,27.66,68.08,0
0.1568,-0.058,26.43,67.52,0
0.6476,0.0151,22.69,66.58,2
0.5054,-0.0445,22.49,66.44,2
0.7098,0.0187,23.06,66.77,2
0.3541,0.0026,26.22,67.59,1
0.1782,0.0798,29.0,68.72,0
0.7079,0.0243,22.93,66.8,2
0.3148,-0.141,25.23,67.39,1
0.7966,0.0043,23.08,66.86,2
0.6763,0.0076,22.94,66.68,2
0.133,-0.0843,28.37,68.54,0
0.5314,-0.0155,23.4,66.67,2
0.7828,-0.0075,23.17,66.78,2
0.6976,0.0109,23.09,66.83,2
0.3473,0.0418,27.66,68.62,1
0.7328,0.0395,22.83,66.8,2
0.3198,0.0135,26.53,67.96,1
0.7162,0.0171,22.89,66.66,2
0.7722,-0.0331,22.94,66.79,2
0.6562,-0.0229,23.09,66.82,2
0.656,-0.0318,23.0,66.66,2
0.4852,0.0003,24.84,67.81,2
0.4294,-0.0084,26.91,68.53,1
0.4648,0.0542,23.35,66.98,1
0.0534,-0.0268,28.21,68.7,0
0.7195,0.0259,22.77,66.81,2
0.3505,0.0603,27.01,68.04,1
0.5359,-0.02,22.67,66.49,2
0.1225,-0.092,28.7,68.65,0
0.2656,0.0622,28.55,68.68,0
0.2037,-0.1064,27.23,68.54,1
0.4864,0.0433,23.5,66.73,1
0.7718,0.0058,23.14,66.85,2
0.7164,-0.0287,22.91,66.66,2
0.2188,0.0469,28.63,68.77,0
0.772,0.0082,23.0,66.72,2
0.4449,0.0299,25.94,68.22,1
0.4287,0.0419,26.56,68.45,1
0.5285,0.02,23.13,66.71,2
0.1989,0.0985,27.98,68.67,0
0.6389,0.048,22.79,66.7,2
0.6303,-0.0071,22.68,66.56,2
0.596,0.0545,22.96,67.06,2
0.7127,-0.0508,22.84,66.75,2
0.477,0.0071,23.53,66.66,2
0.7273,0.016,22.96,66.77,2
0.2866,0.0231,28.08,68.53,1
0.2401,0.1231,27.51,68.56,0
0.5772,-0.0177,22.95,66.64,2
0.6664,-0.0044,22.81,66.64,2
0.6842,-0.0079,23.11,66.79,2
0.0951,-0.0473,28.64,68.74,0
0.3242,0.0651,27.44,68.2,1
0.6004,-0.0274,22.52,66.68,2
0.1748,0.0727,28.04,68.43,0
0.6845,0.0095,23.02,66.86,2
0.2073,-0.0987,27.33,68.52,0
0.196,-0.1127,27.77,68.67,1
0.2541,0.0358,27.99,68.64,0
0.7658,0.0303,23.05,66.76,2
0.3119,0.0324,27.66,68.69,1
0.0814,-0.0311,28.02,68.67,0
0.774,-0.0005,23.04,66.87,2
0.7319,0.0016,23.17,66.78,2
0.7512,-0.0013,23.08,66.86,2
0.6982,-0.0198,22.85,66.81,2
0.2726,0.0892,28.06,68.26,0
0.7679,0.0138,23.09,66.82,2
0.6844,-0.0295,23.05,66.85,2
0.7024,0.0296,22.76,66.79,2
0.6794,0.0137,22.73,66.81,2
0.3867,0.0169,25.32,68.24,1
0.39,-0.0194,26.22,68.32,1
0.0176,-0.0082,28.52,68.59,0
0.3359,0.0705,27.24,68.18,1
0.4094,0.0573,25.73,67.16,1
0.5887,-0.0593,23.01,64.68,2
0.2589,-0.1201,26.23,68.09,0
0.4172,-0.0059,24.54,67.52,1
0.5386,0.0132,22.54,66.52,2
0.2029,-0.1048,27.64,68.62,1
0.4956,0.0324,23.45,66.59,2
0.6807,-0.0381,22.86,66.75,2
0.5196,-0.0007,24.1,67.27,2
0.4997,0.0082,22.89,66.59,2
0.1551,-0.0899,28.43,68.74,0
0.6271,0.016,22.66,66.6,2
0.7046,0.0042,22.9,66.8,2
0.2399,0.0511,27.68,68.26,0
0.2701,0.0466,26.27,68.13,0
0.5609,0.0148,22.75,66.07,2
0.7108,-0.0274,23.03,66.76,2
0.0484,-0.0208,28.3,68.45,0
0.2046,-0.1105,27.71,68.43,1
0.2358,-0.1164,27.65,68.66,1
0.4613,0.0843,23.35,66.61,2
0.3471,0.0828,27.43,61.26,0
0.4737,0.0144,25.43,67.52,2
0.6249,0.0121,22.89,66.6,2
0.3139,0.0315,26.02,67.46,1
0.4787,0.0523,22.97,66.55,1
0.7909,-0.006,22.97,66.87,2
0.7876,0.0079,23.06,66.85,2
0.6939,0.0281,22.84,66.64,2
0.7746,0.0153,23.04,66.72,2
0.1401,-0.0797,28.59,68.74,0
0.6948,0.0208,23.01,66.81,2
0.1262,-0.0707,28.42,68.74,0
0.7697,-0.0027,23.15,66.83,2
0.2281,-0.0649,23.54,66.63,0
0.6651,0.0037,22.95,66.57,2
0.3526,0.0766,26.01,67.54,1
0.7256,-0.0165,23.13,66.84,2
0.1728,-0.0655,27.57,68.67,0
0.6348,-0.0306,22.99,66.73,2
0.3755,0.0237,27.56,68.59,1
0.2326,-0.1216,27.78,68.56,0
0.3937,0.0242,26.89,67.93,1
0.4363,-0.009,25.23,67.89,1
0.6984,-0.0251,23.01,66.8,2
0.1971,-0.0958,27.3,68.56,0
0.1552,-0.098,29.02,68.76,0
0.4866,0.009,23.86,67.6,2
0.3371,0.0079,27.76,68.49,1
0.7271,-0.0137,23.02,66.83,2
0.5365,0.0089,22.91,66.77,2
0.1731,-0.1058,28.49,68.54,0
0.7514,0.0148,22.71,66.68,2
0.3506,0.0378,23.73,66.76,1
0.7262,-0.0082,23.24,66.86,2
0.6094,-0.0031,22.58,65.69,2
0.21,0.0571,28.69,68.76,0
0.4486,-0.0168,23.78,67.29,2
0.5992,-0.0273,22.66,66.49,2
0.6133,-0.003,22.66,66.61,2
0.7334,-0.0084,22.96,66.84,2
0.6161,-0.0015,22.9,66.63,2
0.5692,-0.0443,22.89,66.77,2
0.2889,0.0554,27.49,68.61,1
0.4107,0.0304,26.5,68.49,1
0.725,-0.0036,23.18,66.78,2
0.731,0.0175,23.48,66.76,2
0.5534,-0.0058,22.77,66.65,2
0.697,0.0025,22.9,66.81,2
0.2056,0.0832,27.73,68.59,0
0.1476,-0.0658,28.06,68.7,0
0.7419,-0.0021,22.8,66.7,2
0.6395,-0.042,22.46,66.57,2
0.7712,0.0167,22.87,66.77,2
0.667,0.0125,22.95,66.74,2
0.5241,-0.0206,22.74,66.66,2
0.4456,0.0048,25.37,67.27,1
0.713,-0.0397,22.9,66.8,2
0.2016,0.0604,28.36,68.58,0
0.7168,-0.0185,22.81,66.79,2
0.7261,0.029,22.86,66.7,2
0.7379,-0.0008,22.69,66.74,2
0.4798,0.0441,25.09,68.0,1
0.6493,-0.0021,22.82,66.77,2
0.1829,-0.0943,28.24,68.72,0
0.6314,0.0392,22.58,66.66,2
0.6735,-0.0145,22.87,66.83,2
0.4823,0.0053,23.54,67.5,2
0.1025,-0.0378,27.56,68.51,0
0.7536,-0.0349,23.04,66.81,2
0.6576,-0.0107,22.94,66.56,2
0.0546,-0.012,28.46,68.56,0
0.2813,0.0418,27.77,68.42,1
0.1351,0.1075,28.6,68.75,0
0.7626,0.0174,23.05,66.84,2
0.4445,-0.0048,25.1,67.36,1
0.6529,-0.0225,22.87,66.43,2
0.6893,0.0314,23.12,66.68,2
0.3849,-0.0239,26.35,68.28,1
0.2771,0.0934,28.23,68.75,0
0.2148,-0.1173,27.37,68.36,0
0.3215,-0.1431,25.43,67.39,2
0.6201,-0.0485,22.81,65.98,2
0.113,-0.0665,28.26,68.58,0
0.2593,0.1126,26.75,68.13,0
0.2441,0.0722,28.52,68.71,0
0.5237,0.0178,22.66,66.53,2
0.656,-0.0037,22.77,66.73,2
0.5965,-0.0315,22.87,65.79,2
0.6006,0.0035,22.65,66.7,2
0.6918,0.0035,22.76,66.62,2
0.5682,-0.0474,22.82,66.61,2
0.1454,0.1178,28.62,68.74,0
0.6888,0.0252,22.93,66.13,2
0.77,-0.0359,23.06,66.86,2
0.3795,-0.0239,24.93,67.15,1
0.3247,0.1293,26.72,68.02,1
0.3129,0.0206,27.33,68.4,1
0.7291,0.0387,22.87,66.8,2
0.6944,-0.0474,23.1,66.7,2
0.1889,0.0628,28.66,68.77,0
0.656,-0.0196,22.72,66.37,2
0.4489,0.0741,23.27,66.78,1
0.1061,-0.0368,27.78,68.66,0
0.3962,0.0901,25.08,67.53,1
0.3167,0.1017,27.09,68.27,1
0.5654,0.0031,22.64,66.58,2
0.2726,0.0349,27.74,68.64,0
0.6805,0.0008,22.69,66.63,2
0.2192,0.0616,28.75,68.72,0
0.4421,-0.0067,24.15,67.15,1
0.6693,0.0135,22.85,65.85,2
0.68,-0.0052,22.95,66.84,2
0.4784,0.0248,24.24,67.44,2
0.1487,-0.0872,28.26,68.63,0
0.7185,0.0307,22.86,66.82,2
0.06,-0.0371,28.75,68.69,0
0.1818,-0.0647,25.28,67.98,0
0.7055,0.0282,22.86,66.78,2
0.2255,-0.1145,26.48,68.22,0
0.3911,0.0136,26.7,67.87,1
0.0927,-0.0285,27.87,68.6,0
0.1503,-0.0967,28.48,68.74,0
0.1869,0.0789,28.63,68.73,0
0.6559,0.0186,22.77,65.83,2
0.4999,0.0318,24.67,67.53,2
0.5237,0.0095,23.52,67.31,2
0.7374,0.0125,23.16,66.86,2
0.351,-0.018,25.2,67.31,1
0.556,0.0281,23.1,67.19,2
0.5258,0.0178,23.5,66.68,2
0.534,-0.0096,22.59,66.99,2
0.2979,-0.1324,23.75,66.72,1
0.6684,-0.0112,22.95,66.38,2
0.5928,-0.0219,22.78,66.62,2
0.331,0.0461,26.13,68.07,1
0.651,-0.0287,22.93,66.72,2
0.073,-0.0302,28.24,68.67,0
0.7129,0.0299,22.66,66.57,2
0.3465,0.0603,26.67,68.48,1
0.4135,-0.0038,25.26,67.98,1
0.2093,0.0714,27.66,68.66,0
0.1692,0.0912,28.36,68.68,0
0.2041,-0.1147,27.76,68.65,1
0.4514,-0.0243,22.88,67.42,2
0.4122,-0.0136,24.53,67.38,1
0.7651,-0.0084,23.28,66.83,2
0.0341,-0.0104,28.4,68.67,0
0.429,-0.0031,23.83,66.61,1
0.1714,-0.0881,27.51,68.56,0
0.5877,0.0292,22.67,66.63,2
0.5994,0.0088,22.59,66.52,2
0.5912,-0.0152,22.87,66.74,2
0.2708,0.0434,28.5,68.77,0
0.5675,0.0077,22.78,66.42,2
0.4999,0.0437,25.89,61.79,2
0.2763,0.029,28.58,68.77,0
0.3721,0.0199,25.61,67.31,1
0.2934,0.0475,27.16,68.48,0
0.6578,-0.0182,23.06,66.72,2
0.2923,0.0145,26.92,67.86,1
0.4474,-0.0224,26.03,68.37,2
0.154,0.1282,28.54,68.72,0
0.1218,-0.0402,27.07,68.38,0
0.7973,0.0277,22.98,66.86,2
0.6177,-0.0201,22.8,66.1,2
0.3246,-0.1444,25.4,67.57,1
0.6561,0.0281,22.69,66.54,2
0.6526,0.0123,22.88,66.62,2
0.0936,-0.0701,28.65,68.72,0
0.7372,0.0279,22.95,65.9,2
0.6578,0.0333,22.71,65.78,2
0.7775,0.0259,22.94,66.85,2
0.5934,0.0173,22.61,66.57,2
0.6388,-0.0406,22.77,66.66,2
0.3994,0.0204,27.28,68.54,1
0.2585,0.0696,28.55,68.72,0
0.4544,-0.025,24.16,66.87,2
0.4664,0.0043,25.34,68.17,2
0.6451,-0.0592,23.01,66.62,2
0.0366,-0.0204,28.53,68.8,0
0.6977,0.0219,22.79,66.69,2
0.7555,0.022,23.16,66.8,2
0.5337,0.0296,22.98,67.1,2
0.7343,-0.0109,23.07,66.86,2
0.713,-0.0223,23.05,66.85,2
0.6621,0.0274,22.78,66.59,2
0.6324,0.0053,22.96,67.07,2
0.6467,-0.0004,22.74,66.68,2
0.4038,0.0416,24.58,67.76,1
0.6088,0.0307,22.63,66.56,2
0.7402,0.0149,23.09,66.78,2
0.2845,0.0395,28.4,68.68,1
0.4107,-0.004,27.08,68.05,1
0.306,0.0153,27.58,68.62,1
0.1151,-0.0702,28.98,68.76,0
0.4689,0.0186,24.11,66.93,2
0.3516,-0.0074,27.0,68.33,1
0.6925,-0.0519,23.18,66.85,2
0.7914,-0.0101,22.96,66.89,2
0.7292,0.0096,22.96,66.84,2
0.7591,0.0214,22.9,66.82,2
0.0661,-0.0367,28.59,68.73,0
0.3439,-0.1458,24.25,66.87,1
0.6875,-0.0668,22.96,66.58,2
0.3719,0.0744,26.49,67.71,1
0.6642,0.0605,22.82,66.64,2
0.7031,-0.0182,22.78,66.81,2
0.6018,-0.0101,23.03,66.63,2
0.2057,0.048,28.48,68.75,0
0.1512,-0.0683,27.93,68.55,0
0.1057,-0.0655,27.79,68.6,0
0.7333,-0.0265,23.22,66.78,2
0.6422,0.035,22.73,66.69,2
0.855,0.0159,23.01,66.79,2
0.2315,0.1048,27.51,68.12,0
0.2694,0.0856,28.92,68.74,0
0.4507,0.0345,25.6,67.62,1
0.6874,0.0219,22.79,66.86,2
0.4464,0.0047,24.52,66.86,1
0.3182,0.046,27.63,68.57,1
0.5846,0.0004,22.69,66.59,2
0.6588,-0.0014,22.86,66.68,2
0.1871,-0.1035,26.34,67.24,1
0.4962,0.0082,23.22,66.88,2
0.7411,0.0269,23.08,66.87,2
0.2938,0.0545,27.52,68.36,1
0.6121,0.0162,22.79,66.65,2
0.7034,0.0105,22.92,66.62,2
0.3104,0.0556,27.13,68.1,1
0.1824,-0.0737,27.7,68.18,0
0.2341,0.1359,27.74,68.6,0
0.7333,0.029,22.96,66.78,2
0.4533,-0.026,24.12,67.46,2
0.0657,-0.0401,28.76,68.77,0
0.3027,-0.1402,26.56,67.99,1
0.7539,-0.0161,22.85,66.86,2
0.2816,0.0171,27.72,68.68,1
0.6419,-0.0009,22.81,66.58,2
0.1179,-0.0714,28.81,68.64,0
0.4838,0.023,22.84,66.66,2
0.6841,-0.037,23.05,66.73,2
0.5264,-0.0132,22.68,66.55,2
0.1807,-0.0813,27.61,68.66,0
0.2846,0.0409,27.03,68.03,1
0.6242,0.0384,23.1,66.75,2
0.62,-0.0116,22.72,66.42,2
0.0453,-0.0164,28.19,68.7,0
0.7842,0.0142,23.11,66.84,2
0.7432,0.0282,22.88,66.81,2
0.7165,0.0018,22.9,66.8,2
0.6763,0.0027,22.8,66.81,2
0.4891,0.0571,23.25,66.59,2
0.5255,-0.0099,23.93,67.87,2
0.6492,0.0457,22.92,66.6,2
0.5293,-0.0473,22.68,66.95,2
0.6538,-0.0273,23.0,66.84,2
0.4384,0.0418,25.95,67.61,1
0.141,-0.0748,26.27,67.7,0
0.4704,-0.0096,23.06,67.26,2
0.132,-0.0586,27.55,68.66,0
0.209,0.0472,28.33,68.65,0
0.712,-0.0659,23.19,66.81,2
0.2453,-0.122,27.66,68.42,0
0.4033,0.0303,26.82,68.3,1
0.3071,0.0162,27.85,68.5,1
0.6314,-0.0516,23.01,66.7,2
0.4797,0.0239,23.87,67.47,2
0.3792,-0.1553,22.78,66.57,1
0.1539,-0.0685,27.33,68.27,0
0.7858,-0.0112,23.09,66.8,2
0.6497,0.0326,22.77,66.51,2
0.4948,0.0113,23.49,67.17,2
0.3591,0.0216,25.4,68.04,1
0.7472,0.0429,23.03,66.76,2
0.7358,0.0024,22.99,66.8,2
0.7012,-0.0505,22.59,66.73,2
0.1105,-0.0637,27.8,68.55,0
0.4418,0.0119,25.9,67.98,1
0.6052,0.0454,22.72,66.59,2
0.2849,0.0484,27.47,68.6,1
0.5525,-0.0051,22.78,66.68,2
0.5021,0.0157,23.01,66.51,2
0.2932,-0.1293,24.65,67.72,1
0.2862,0.038,27.98,68.66,1
0.1683,0.0958,28.59,68.72,0
0.5347,-0.0214,22.89,66.76,2
0.5797,0.008,22.78,66.57,2
0.583,-0.0038,22.63,65.31,2
0.501,0.0191,23.01,64.16,2
0.6731,-0.0105,22.95,66.62,2
0.5691,-0.0341,22.61,66.54,2
0.3814,0.0274,25.61,67.62,1
0.6692,0.0078,22.72,66.65,2
0.6707,0.0006,22.83,66.66,2
0.2369,0.1344,27.25,68.28,0
0.5628,-0.0135,22.64,66.94,2
0.3215,0.0601,27.43,68.37,1
0.559,-0.0295,22.75,66.51,2
0.2326,-0.1078,27.3,68.07,0
0.6526,-0.0012,22.9,66.78,2
0.6575,-0.0226,23.06,66.77,2
0.6748,0.024,22.69,65.47,2
0.5353,0.0103,22.59,66.52,2
0.2201,0.0736,28.02,68.47,0
0.5917,0.0505,22.83,66.69,2
0.7015,-0.0023,23.02,66.89,2
0.3575,0.0209,26.98,68.19,1
0.3358,0.0464,27.6,68.69,1
0.6662,0.0237,22.85,66.4,2
0.572,0.0149,22.98,66.08,2
0.7334,0.0042,23.08,66.79,2
0.5115,0.0005,23.15,66.48,2
0.7039,0.0142,23.01,66.82,2
0.4441,0.0001,25.11,68.2,1
0.5838,-0.0147,22.43,66.57,2
0.2545,0.0409,28.41,68.65,0
0.6592,-0.0227,22.8,66.57,2
0.381,0.0355,23.22,66.98,1
0.249,0.0515,28.67,68.76,0
0.5734,0.0181,22.78,66.61,2
0.3107,0.0492,27.55,68.53,1
0.1068,-0.0354,27.39,68.6,0
0.4111,0.0023,26.09,68.33,1
